PA site,NS1 site,N alleles PA,N alleles NS1,Chi,ChiSqDf
323,199,2,2,0.165898617512,9.80392156863e-05
323,202,2,3,0.147465437788,4.34707007477e-05
323,206,2,2,0.3133640553,0.00018873789857
323,213,2,3,7.61290322581,0.045524691358
323,217,2,3,0.387096774194,0.000117702448211
323,224,2,2,0.036866359447,2.14334705075e-05
323,236,2,2,0.036866359447,2.14334705075e-05
323,239,2,2,0.0552995391705,3.22248002062e-05
323,249,2,2,0.479262672811,0.000295025417574
323,254,2,2,0.202764976959,0.000120392259872
323,257,2,2,0.036866359447,2.14334705075e-05
323,264,2,2,0.589861751152,0.000368527731712
323,281,2,2,0.423963133641,0.000259079030369
387,35,2,2,7.66820276498,0.105217206262
387,50,2,2,0.663594470046,0.00039768019884
387,63,2,2,0.165898617512,9.80392156863e-05
387,86,2,3,0.829493087558,0.000249722530522
387,93,2,2,1.52995391705,0.000259441911788
387,98,2,2,12.3502304147,0.0273565214742
387,102,2,2,0.248847926267,0.000147400027296
387,104,2,3,15.668202765,0.21967704729
387,105,2,2,0.165898617512,9.80392156863e-05
387,108,2,3,25.5944700461,0.0858324231549
387,109,2,3,12.4331797235,0.0141673729335
387,112,2,2,7.66820276498,0.105217206262
387,113,2,2,3.83410138249,0.0523650447833
387,114,2,2,1.24423963134,0.000758107538958
387,115,2,6,20.4055299539,0.00554192740926
387,116,2,3,23.5023041475,0.331058438117
387,117,2,2,21.6774193548,0.127221095335
387,118,2,2,0.829493087558,0.000499445061043
387,119,2,2,0.414746543779,0.000246812011518
387,122,2,3,0.414746543779,0.000123406005759
387,123,2,2,0.165898617512,9.80392156863e-05
387,124,2,3,21.6774193548,0.063642305407
387,127,2,2,1.16129032258,0.000705882352941
387,129,2,2,17.6774193548,0.0846022086996
387,138,2,3,1.65898617512,0.000511508951407
387,142,2,3,2.07373271889,0.00064720264634
387,143,2,3,20.8479262673,0.0444538039635
387,149,2,2,0.165898617512,9.80392156863e-05
387,155,2,2,0.248847926267,0.000147400027296
387,162,2,2,0.248847926267,0.000147400027296
387,178,2,2,2.8202764977,0.0018
387,184,2,2,0.663594470046,0.00039768019884
387,196,2,2,6.09216589862,0.0120837525038
387,199,2,2,3.2534562212,0.00851699773591
387,202,2,3,0.663594470046,0.00019884009942
387,206,2,2,6.58986175115,0.0188536598633
387,213,2,3,2.57142857143,0.000814479638009
387,217,2,3,1.74193548387,0.000538384845464
387,224,2,2,0.165898617512,9.80392156863e-05
387,236,2,2,0.165898617512,9.80392156863e-05
387,239,2,2,0.248847926267,0.000147400027296
387,249,2,2,21.8433179724,0.138430485316
387,254,2,2,0.912442396313,0.000550688360451
387,257,2,2,0.165898617512,9.80392156863e-05
387,264,2,2,2.65437788018,0.00168568920105
387,281,2,2,6.09216589862,0.0120837525038
395,35,2,2,3.88940092166,0.0800751812083
395,50,2,2,0.221198156682,0.000130714682527
395,63,2,2,0.0552995391705,3.22248002062e-05
395,86,2,3,0.276497695853,8.20820382612e-05
395,93,2,2,1.84331797235,0.00111408125173
395,98,2,2,2.78341013825,0.0041105324168
395,102,2,2,0.0829493087557,4.84493515862e-05
395,104,2,3,0.248847926267,7.37000136482e-05
395,105,2,2,0.0552995391705,3.22248002062e-05
395,108,2,3,3.19815668203,0.00397262550235
395,109,2,3,2.81105990783,0.00214839450563
395,112,2,2,0.110599078341,6.47493659958e-05
395,113,2,2,0.0552995391705,3.22248002062e-05
395,114,2,2,0.414746543779,0.000249184612573
395,115,2,6,2.80184331797,0.000401042259144
395,116,2,3,3.41935483871,0.00616087507039
395,117,2,2,3.22580645161,0.00833400005334
395,118,2,2,0.276497695853,0.000164164076522
395,119,2,2,0.138248847926,8.11253711486e-05
395,122,2,3,0.138248847926,4.05626855743e-05
395,123,2,2,0.0552995391705,3.22248002062e-05
395,124,2,3,3.22580645161,0.00420875420875
395,127,2,2,0.387096774194,0.000232018561485
395,129,2,2,3.22580645161,0.00833400005334
395,138,2,3,0.552995391705,0.00016812939238
395,142,2,3,3.41935483871,0.00615280952984
395,143,2,3,6.94930875576,0.0146116525015
395,149,2,2,0.0552995391705,3.22248002062e-05
395,155,2,2,3.91705069124,0.108039063336
395,162,2,2,0.0829493087557,4.84493515862e-05
395,178,2,2,0.940092165899,0.000591647331787
395,184,2,2,0.221198156682,0.000130714682527
395,196,2,2,3.36405529954,0.0108997753284
395,199,2,2,0.248847926267,0.000147400027296
395,202,2,3,0.221198156682,6.53573412634e-05
395,206,2,2,0.470046082949,0.000283763708291
395,213,2,3,3.41935483871,0.00617724631646
395,217,2,3,0.58064516129,0.000176963309607
395,224,2,2,0.0552995391705,3.22248002062e-05
395,236,2,2,0.0552995391705,3.22248002062e-05
395,239,2,2,0.0829493087557,4.84493515862e-05
395,249,2,2,3.28110599078,0.00923991465823
395,254,2,2,0.304147465438,0.000181007388392
395,257,2,2,0.0552995391705,3.22248002062e-05
395,264,2,2,0.884792626728,0.00055407417668
395,281,2,2,3.36405529954,0.0108997753284
399,35,2,2,0.147465437788,8.65332612223e-05
399,50,2,2,0.294930875576,0.000174691560214
399,63,2,2,0.0737327188941,4.30663221361e-05
399,86,2,3,0.36866359447,0.00010969723563
399,93,2,2,5.12442396313,0.00647256671558
399,98,2,2,1.62211981567,0.00104949314252
399,102,2,2,0.110599078341,6.47493659958e-05
399,104,2,3,0.331797235023,9.84952120383e-05
399,105,2,2,0.0737327188941,4.30663221361e-05
399,108,2,3,1.14285714286,0.000357781753131
399,109,2,3,1.65898617512,0.000538052250852
399,112,2,2,0.147465437788,8.65332612223e-05
399,113,2,2,0.0737327188941,4.30663221361e-05
399,114,2,2,0.552995391705,0.000333018815563
399,115,2,6,2.28571428571,0.000310328507196
399,116,2,3,0.995391705069,0.000308553796926
399,117,2,2,1.03225806452,0.000641539695269
399,118,2,2,0.36866359447,0.000219394471259
399,119,2,2,0.184331797235,0.00010841871307
399,122,2,3,0.184331797235,5.42093565349e-05
399,123,2,2,0.0737327188941,4.30663221361e-05
399,124,2,3,1.40092165899,0.000446323702138
399,127,2,2,0.516129032258,0.00031007751938
399,129,2,2,1.03225806452,0.000641539695269
399,138,2,3,0.73732718894,0.000224693854623
399,142,2,3,0.921658986175,0.000284300904077
399,143,2,3,1.47465437788,0.000472199268091
399,149,2,2,0.0737327188941,4.30663221361e-05
399,155,2,2,0.110599078341,6.47493659958e-05
399,162,2,2,0.110599078341,6.47493659958e-05
399,178,2,2,1.2534562212,0.000790697674419
399,184,2,2,0.294930875576,0.000174691560214
399,196,2,2,0.847926267281,0.000520568098229
399,199,2,2,0.331797235023,0.000196990424077
399,202,2,3,0.294930875576,8.7345780107e-05
399,206,2,2,0.626728110599,0.000379231498522
399,213,2,3,1.14285714286,0.000357781753131
399,217,2,3,0.774193548387,0.000236499802917
399,224,2,2,0.0737327188941,4.30663221361e-05
399,236,2,2,0.0737327188941,4.30663221361e-05
399,239,2,2,0.110599078341,6.47493659958e-05
399,249,2,2,0.958525345622,0.000592795257638
399,254,2,2,0.405529953917,0.000241904447743
399,257,2,2,0.0737327188941,4.30663221361e-05
399,264,2,2,1.1797235023,0.00074048362837
399,281,2,2,0.847926267281,0.000520568098229
412,35,2,2,0.0737327188941,4.30663221361e-05
412,50,2,2,0.147465437788,8.69414014954e-05
412,63,2,2,0.036866359447,2.14334705075e-05
412,86,2,3,0.184331797235,5.45946890287e-05
412,93,2,2,2.56221198157,0.00322130056447
412,98,2,2,3.18894009217,0.00807460286627
412,102,2,2,0.0552995391705,3.22248002062e-05
412,104,2,3,0.165898617512,4.90196078431e-05
412,105,2,2,0.036866359447,2.14334705075e-05
412,108,2,3,3.46543778802,0.00696900481383
412,109,2,3,0.829493087558,0.000267780634105
412,112,2,2,0.0737327188941,4.30663221361e-05
412,113,2,2,0.036866359447,2.14334705075e-05
412,114,2,2,0.276497695853,0.000165738530894
412,115,2,6,4.53456221198,0.00121158392435
412,116,2,3,3.61290322581,0.0102621560955
412,117,2,2,3.48387096774,0.0145474137931
412,118,2,2,0.184331797235,0.000109189378057
412,119,2,2,0.0921658986175,5.39583872917e-05
412,122,2,3,0.0921658986175,2.69791936459e-05
412,123,2,2,0.036866359447,2.14334705075e-05
412,124,2,3,3.48387096774,0.00728932846988
412,127,2,2,0.258064516129,0.000154320987654
412,129,2,2,3.48387096774,0.0145474137931
412,138,2,3,0.36866359447,0.000111826802648
412,142,2,3,3.61290322581,0.0102591385191
412,143,2,3,3.29953917051,0.00493204599202
412,149,2,2,0.036866359447,2.14334705075e-05
412,155,2,2,0.0552995391705,3.22248002062e-05
412,162,2,2,0.0552995391705,3.22248002062e-05
412,178,2,2,0.626728110599,0.000393518518519
412,184,2,2,0.147465437788,8.69414014954e-05
412,196,2,2,3.57603686636,0.0184323220925
412,199,2,2,0.165898617512,9.80392156863e-05
412,202,2,3,0.147465437788,4.34707007477e-05
412,206,2,2,0.3133640553,0.00018873789857
412,213,2,3,0.571428571429,0.000178062678063
412,217,2,3,0.387096774194,0.000117702448211
412,224,2,2,0.036866359447,2.14334705075e-05
412,236,2,2,0.036866359447,2.14334705075e-05
412,239,2,2,0.0552995391705,3.22248002062e-05
412,249,2,2,3.52073732719,0.015921334702
412,254,2,2,0.202764976959,0.000120392259872
412,257,2,2,0.036866359447,2.14334705075e-05
412,264,2,2,0.589861751152,0.000368527731712
412,281,2,2,3.57603686636,0.0184323220925
415,35,2,2,0.110599078341,6.47493659958e-05
415,50,2,2,7.77880184332,0.161654121688
415,63,2,2,0.0552995391705,3.22248002062e-05
415,86,2,3,0.276497695853,8.20820382612e-05
415,93,2,2,2.15668202765,0.00152506582549
415,98,2,2,1.21658986175,0.000785293592718
415,102,2,2,0.0829493087557,4.84493515862e-05
415,104,2,3,0.248847926267,7.37000136482e-05
415,105,2,2,0.0552995391705,3.22248002062e-05
415,108,2,3,0.857142857143,0.00026771372479
415,109,2,3,1.24423963134,0.00040260290232
415,112,2,2,0.110599078341,6.47493659958e-05
415,113,2,2,0.0552995391705,3.22248002062e-05
415,114,2,2,0.414746543779,0.000249184612573
415,115,2,6,5.88940092166,0.00207046522888
415,116,2,3,0.746543778802,0.000230878421134
415,117,2,2,0.774193548387,0.000480038403072
415,118,2,2,0.276497695853,0.000164164076522
415,119,2,2,0.138248847926,8.11253711486e-05
415,122,2,3,0.138248847926,4.05626855743e-05
415,123,2,2,0.0552995391705,3.22248002062e-05
415,124,2,3,1.05069124424,0.000333966111228
415,127,2,2,0.387096774194,0.000232018561485
415,129,2,2,0.774193548387,0.000480038403072
415,138,2,3,0.552995391705,0.00016812939238
415,142,2,3,0.691244239631,0.000212730954907
415,143,2,3,1.10599078341,0.000353327758606
415,149,2,2,0.0552995391705,3.22248002062e-05
415,155,2,2,0.0829493087557,4.84493515862e-05
415,162,2,2,0.0829493087557,4.84493515862e-05
415,178,2,2,0.940092165899,0.000591647331787
415,184,2,2,0.221198156682,0.000130714682527
415,196,2,2,0.635944700461,0.000389520212712
415,199,2,2,0.248847926267,0.000147400027296
415,202,2,3,0.221198156682,6.53573412634e-05
415,206,2,2,0.470046082949,0.000283763708291
415,213,2,3,0.857142857143,0.00026771372479
415,217,2,3,0.58064516129,0.000176963309607
415,224,2,2,0.0552995391705,3.22248002062e-05
415,236,2,2,0.0552995391705,3.22248002062e-05
415,239,2,2,0.0829493087557,4.84493515862e-05
415,249,2,2,0.718894009217,0.000443564896956
415,254,2,2,0.304147465438,0.000181007388392
415,257,2,2,0.0552995391705,3.22248002062e-05
415,264,2,2,0.884792626728,0.00055407417668
415,281,2,2,0.635944700461,0.000389520212712
417,35,2,2,0.0737327188941,4.30663221361e-05
417,50,2,2,0.147465437788,8.69414014954e-05
417,63,2,2,0.036866359447,2.14334705075e-05
417,86,2,3,0.184331797235,5.45946890287e-05
417,93,2,2,1.43778801843,0.00101435705368
417,98,2,2,0.811059907834,0.000522317188984
417,102,2,2,0.0552995391705,3.22248002062e-05
417,104,2,3,0.165898617512,4.90196078431e-05
417,105,2,2,0.036866359447,2.14334705075e-05
417,108,2,3,0.571428571429,0.000178062678063
417,109,2,3,0.829493087558,0.000267780634105
417,112,2,2,0.0737327188941,4.30663221361e-05
417,113,2,2,0.036866359447,2.14334705075e-05
417,114,2,2,0.276497695853,0.000165738530894
417,115,2,6,3.92626728111,0.00265278374764
417,116,2,3,0.497695852535,0.000153562653563
417,117,2,2,0.516129032258,0.000319284802043
417,118,2,2,0.184331797235,0.000109189378057
417,119,2,2,0.0921658986175,5.39583872917e-05
417,122,2,3,0.0921658986175,2.69791936459e-05
417,123,2,2,0.036866359447,2.14334705075e-05
417,124,2,3,0.700460829493,0.000222128694351
417,127,2,2,0.258064516129,0.000154320987654
417,129,2,2,0.516129032258,0.000319284802043
417,138,2,3,0.36866359447,0.000111826802648
417,142,2,3,0.460829493088,0.000141492348094
417,143,2,3,0.73732718894,0.000235006580184
417,149,2,2,0.036866359447,2.14334705075e-05
417,155,2,2,0.0552995391705,3.22248002062e-05
417,162,2,2,0.0552995391705,3.22248002062e-05
417,178,2,2,0.626728110599,0.000393518518519
417,184,2,2,0.147465437788,8.69414014954e-05
417,196,2,2,0.423963133641,0.000259079030369
417,199,2,2,0.165898617512,9.80392156863e-05
417,202,2,3,0.147465437788,4.34707007477e-05
417,206,2,2,0.3133640553,0.00018873789857
417,213,2,3,0.571428571429,0.000178062678063
417,217,2,3,0.387096774194,0.000117702448211
417,224,2,2,0.036866359447,2.14334705075e-05
417,236,2,2,3.96313364055,0.247690543553
417,239,2,2,0.0552995391705,3.22248002062e-05
417,249,2,2,0.479262672811,0.000295025417574
417,254,2,2,0.202764976959,0.000120392259872
417,257,2,2,0.036866359447,2.14334705075e-05
417,264,2,2,0.589861751152,0.000368527731712
417,281,2,2,0.423963133641,0.000259079030369
434,35,2,2,2.67281105991,0.00341257320193
434,50,2,2,2.65437788018,0.00169863401515
434,63,2,2,0.663594470046,0.000418760469012
434,86,2,3,3.31797235023,0.00106665402484
434,93,2,2,46.1198156682,0.0629367668072
434,98,2,2,29.400921659,0.041388387808
434,102,2,2,3.00460829493,0.00573655421561
434,104,2,3,2.98617511521,0.000957729825599
434,105,2,2,0.663594470046,0.000418760469012
434,108,2,3,38.3778801843,0.0516241685883
434,109,2,3,29.732718894,0.0217251739657
434,112,2,2,1.32718894009,0.000841416384247
434,113,2,2,0.663594470046,0.000418760469012
434,114,2,2,27.0230414747,0.0954634393571
434,115,2,6,73.6221198157,0.0198945332004
434,116,2,3,37.0322580645,0.0652962235877
434,117,2,2,34.7096774194,0.0870745008568
434,118,2,2,3.31797235023,0.00213330804968
434,119,2,2,1.65898617512,0.00105422215975
434,122,2,3,1.65898617512,0.000527111079875
434,123,2,2,0.663594470046,0.000418760469012
434,124,2,3,71.3917050691,0.180279554337
434,127,2,2,4.64516129032,0.00301507537688
434,129,2,2,34.7096774194,0.0870745008568
434,138,2,3,29.3640552995,0.0905183612151
434,142,2,3,37.0322580645,0.0651824958351
434,143,2,3,63.3917050691,0.10976200801
434,149,2,2,0.663594470046,0.000418760469012
434,155,2,2,11.0046082949,0.0769528228925
434,162,2,2,0.995391705069,0.000629598106542
434,178,2,2,7.28110599078,0.00320279912635
434,184,2,2,2.65437788018,0.00169863401515
434,196,2,2,36.3686635945,0.114963223088
434,199,2,2,2.98617511521,0.0019154596512
434,202,2,3,2.65437788018,0.000849317007573
434,206,2,2,34.3594470046,0.136829978327
434,213,2,3,36.6820276498,0.131630374093
434,217,2,3,45.0322580645,0.0960623844814
434,224,2,2,0.663594470046,0.000418760469012
434,236,2,2,0.663594470046,0.000418760469012
434,239,2,2,0.995391705069,0.000629598106542
434,249,2,2,35.3732718894,0.0969149680445
434,254,2,2,20.3502304147,0.0731272956228
434,257,2,2,0.663594470046,0.000418760469012
434,264,2,2,17.3824884793,0.0192984208286
434,281,2,2,36.3686635945,0.114963223088
443,35,2,2,0.221198156682,0.000130406433384
443,50,2,2,0.442396313364,0.000263261813874
443,63,2,2,0.110599078341,6.49013499481e-05
443,86,2,3,0.552995391705,0.000165314759302
443,93,2,2,7.6866359447,0.00975421853165
443,98,2,2,1.5668202765,0.000655821333391
443,102,2,2,0.165898617511,9.75778996899e-05
443,104,2,3,0.497695852535,0.000148433205058
443,105,2,2,0.110599078341,6.49013499481e-05
443,108,2,3,2.39631336406,0.00114653313171
443,109,2,3,1.62211981567,0.000386498073237
443,112,2,2,0.221198156682,0.000130406433384
443,113,2,2,0.110599078341,6.49013499481e-05
443,114,2,2,0.829493087558,0.000501862467379
443,115,2,6,12.331797235,0.00595127967931
443,116,2,3,2.83870967742,0.00220505127047
443,117,2,2,2.45161290323,0.00242372972392
443,118,2,2,0.552995391705,0.000330629518603
443,119,2,2,0.276497695853,0.000163388013855
443,122,2,3,0.276497695853,8.16940069277e-05
443,123,2,2,0.110599078341,6.49013499481e-05
443,124,2,3,2.45161290323,0.00134326127317
443,127,2,2,0.774193548387,0.000467289719626
443,129,2,2,2.45161290323,0.00242372972392
443,138,2,3,1.10599078341,0.00033861573886
443,142,2,3,2.83870967742,0.00217966978701
443,143,2,3,1.89861751152,0.000576153367907
443,149,2,2,0.110599078341,6.49013499481e-05
443,155,2,2,0.165898617511,9.75778996899e-05
443,162,2,2,0.165898617511,9.75778996899e-05
443,178,2,2,1.8801843318,0.00119158878505
443,184,2,2,0.442396313364,0.000263261813874
443,196,2,2,2.72811059908,0.00360926479026
443,199,2,2,0.497695852535,0.000296866410115
443,202,2,3,0.442396313364,0.000131630906937
443,206,2,2,0.940092165899,0.000571505412492
443,213,2,3,1.71428571429,0.000539180445723
443,217,2,3,3.28110599078,0.0046058804177
443,224,2,2,0.110599078341,6.49013499481e-05
443,236,2,2,0.110599078341,6.49013499481e-05
443,239,2,2,0.165898617511,9.75778996899e-05
443,249,2,2,2.56221198157,0.00283701127228
443,254,2,2,0.608294930876,0.000364552263538
443,257,2,2,0.110599078341,6.49013499481e-05
443,264,2,2,10.2304147465,0.0372970864137
443,281,2,2,2.72811059908,0.00360926479026
454,35,2,2,0.442396313364,0.00026452110658
454,50,2,2,0.884792626728,0.000534009745678
454,63,2,2,0.221198156682,0.000131648235914
454,86,2,3,1.10599078341,0.000335330412233
454,93,2,2,31.3732718894,0.0824025791676
454,98,2,2,4.866359447,0.00320816624134
454,102,2,2,0.331797235023,0.000197930526385
454,104,2,3,0.995391705069,0.000301087259548
454,105,2,2,0.221198156682,0.000131648235914
454,108,2,3,3.42857142857,0.00109369303682
454,109,2,3,4.97695852535,0.00164475688057
454,112,2,2,0.442396313364,0.00026452110658
454,113,2,2,0.221198156682,0.000131648235914
454,114,2,2,1.65898617512,0.00101799590539
454,115,2,6,23.2073732719,0.00543793376328
454,116,2,3,2.98617511521,0.000943209474015
454,117,2,2,3.09677419355,0.00196110475568
454,118,2,2,1.10599078341,0.000670660824466
454,119,2,2,3.44700460829,0.0128772228298
454,122,2,3,0.552995391705,0.000165711066185
454,123,2,2,0.221198156682,0.000131648235914
454,124,2,3,38.8940092166,0.414729841863
454,127,2,2,1.54838709677,0.000947867298578
454,129,2,2,3.09677419355,0.00196110475568
454,138,2,3,2.21198156682,0.000686860361289
454,142,2,3,2.76497695853,0.000869071484026
454,143,2,3,4.42396313364,0.00144345273895
454,149,2,2,0.221198156682,0.000131648235914
454,155,2,2,0.331797235023,0.000197930526385
454,162,2,2,0.331797235023,0.000197930526385
454,178,2,2,3.76036866359,0.00241706161137
454,184,2,2,0.884792626728,0.000534009745678
454,196,2,2,2.54377880184,0.00159131006331
454,199,2,2,0.995391705069,0.000602174519097
454,202,2,3,0.884792626728,0.000267004872839
454,206,2,2,38.1198156682,0.476521375595
454,213,2,3,38.8940092166,0.41472232349
454,217,2,3,2.32258064516,0.000722949634509
454,224,2,2,0.221198156682,0.000131648235914
454,236,2,2,0.221198156682,0.000131648235914
454,239,2,2,0.331797235023,0.000197930526385
454,249,2,2,2.87557603687,0.00181209924728
454,254,2,2,1.21658986175,0.000739470942153
454,257,2,2,0.221198156682,0.000131648235914
454,264,2,2,24.4608294931,0.108126490867
454,281,2,2,2.54377880184,0.00159131006331
462,35,2,2,0.258064516129,0.000152497140679
462,50,2,2,0.516129032258,0.000307858077426
462,63,2,2,0.129032258064,7.58955676988e-05
462,86,2,3,0.645161290323,0.000193318898856
462,93,2,2,2.96774193548,0.00124922661301
462,98,2,2,2.83870967742,0.00184951660361
462,102,2,2,0.193548387097,0.000114107489255
462,104,2,3,0.58064516129,0.000173577627772
462,105,2,2,0.129032258064,7.58955676988e-05
462,108,2,3,10.1290322581,0.0172165313488
462,109,2,3,2.90322580645,0.000948206835518
462,112,2,2,0.258064516129,0.000152497140679
462,113,2,2,3.87096774194,0.068306010929
462,114,2,2,0.967741935484,0.000586877420869
462,115,2,6,7.87096774194,0.00121428896394
462,116,2,3,7.61290322581,0.0446623971214
462,117,2,2,6.1935483871,0.0132901097126
462,118,2,2,0.645161290323,0.000386637797711
462,119,2,2,0.322580645161,0.000191065764836
462,122,2,3,0.322580645161,9.55328824181e-05
462,123,2,2,0.129032258064,7.58955676988e-05
462,124,2,3,6.1935483871,0.00675794411157
462,127,2,2,3.09677419355,0.00642355302777
462,129,2,2,6.1935483871,0.0132901097126
462,138,2,3,1.29032258065,0.000395976874951
462,142,2,3,1.61290322581,0.000501022085054
462,143,2,3,5.54838709677,0.00405190391307
462,149,2,2,0.129032258064,7.58955676988e-05
462,155,2,2,0.193548387097,0.000114107489255
462,162,2,2,0.193548387097,0.000114107489255
462,178,2,2,5.8064516129,0.0097637415622
462,184,2,2,0.516129032258,0.000307858077426
462,196,2,2,6.51612903226,0.0176906281812
462,199,2,2,0.58064516129,0.000347155255545
462,202,2,3,0.516129032258,0.000153929038713
462,206,2,2,1.09677419355,0.000668317804773
462,213,2,3,2.0,0.00063051702396
462,217,2,3,1.35483870968,0.000416782439567
462,224,2,2,0.129032258064,7.58955676988e-05
462,236,2,2,0.129032258064,7.58955676988e-05
462,239,2,2,0.193548387097,0.000114107489255
462,249,2,2,6.32258064516,0.0148418762209
462,254,2,2,0.709677419355,0.000426307018564
462,257,2,2,0.129032258064,7.58955676988e-05
462,264,2,2,2.06451612903,0.00130495065655
462,281,2,2,6.51612903226,0.0176906281812
478,35,2,2,0.847926267281,0.000520568098229
478,50,2,2,22.3041474654,0.181786441346
478,63,2,2,0.423963133641,0.000259079030369
478,86,2,3,2.1198156682,0.000659918284901
478,93,2,2,8.53456221198,0.00326668843352
478,98,2,2,9.32718894009,0.00631355667852
478,102,2,2,3.36405529954,0.0108997753284
478,104,2,3,1.90783410138,0.000592528982396
478,105,2,2,0.423963133641,0.000259079030369
478,108,2,3,6.57142857143,0.00215234886768
478,109,2,3,9.53917050691,0.00323682284728
478,112,2,2,3.15207373272,0.00719372956537
478,113,2,2,0.423963133641,0.000259079030369
478,114,2,2,3.1797235023,0.00200337961431
478,115,2,6,44.1474654378,0.0105466618872
478,116,2,3,5.72350230415,0.00185620258613
478,117,2,2,5.93548387097,0.00385938417652
478,118,2,2,2.1198156682,0.0013198365698
478,119,2,2,1.0599078341,0.000652226929599
478,122,2,3,1.0599078341,0.0003261134648
478,123,2,2,0.423963133641,0.000259079030369
478,124,2,3,4.05529953917,0.000896246929252
478,127,2,2,2.96774193548,0.00186536901865
478,129,2,2,5.93548387097,0.00385938417652
478,138,2,3,37.668202765,0.190078218378
478,142,2,3,5.29953917051,0.00171030166747
478,143,2,3,4.47926267281,0.000822919098125
478,149,2,2,0.423963133641,0.000259079030369
478,155,2,2,0.635944700461,0.000389520212712
478,162,2,2,0.635944700461,0.000389520212712
478,178,2,2,7.20737327189,0.00475669099757
478,184,2,2,1.69585253456,0.00105091212319
478,196,2,2,4.87557603687,0.00313164141818
478,199,2,2,1.90783410138,0.00118505796479
478,202,2,3,3.57603686636,0.00957839849137
478,206,2,2,3.60368663594,0.00228138656958
478,213,2,3,6.57142857143,0.00215234886768
478,217,2,3,4.45161290323,0.00142273908202
478,224,2,2,0.423963133641,0.000259079030369
478,236,2,2,0.423963133641,0.000259079030369
478,239,2,2,3.36405529954,0.0108997753284
478,249,2,2,5.51152073733,0.00356614665331
478,254,2,2,2.33179723502,0.0014552524259
478,257,2,2,0.423963133641,0.000259079030369
478,264,2,2,6.78341013825,0.00445461258186
478,281,2,2,4.87557603687,0.00313164141818
485,35,2,2,1.84331797235,0.00121124031008
485,50,2,2,3.6866359447,0.00244522691706
485,63,2,2,0.921658986175,0.000602816358025
485,86,2,3,0.921658986175,0.000309306210692
485,93,2,2,35.9447004608,0.0285287921348
485,98,2,2,20.2764976959,0.0146901709402
485,102,2,2,1.38248847926,0.0009063225058
485,104,2,3,4.14746543779,0.00137867647059
485,105,2,2,0.921658986175,0.000602816358025
485,108,2,3,14.2857142857,0.00500801282051
485,109,2,3,20.7373271889,0.00753133033419
485,112,2,2,1.84331797235,0.00121124031008
485,113,2,2,0.921658986175,0.000602816358025
485,114,2,2,6.91244239631,0.00466139618138
485,115,2,6,111.98156682,0.0353903664303
485,116,2,3,12.4423963134,0.00431894963145
485,117,2,2,12.9032258065,0.00897988505747
485,118,2,2,23.3917050691,0.079125442217
485,119,2,2,2.30414746544,0.00151757964258
485,122,2,3,2.30414746544,0.00075878982129
485,123,2,2,0.921658986175,0.000602816358025
485,124,2,3,17.5115207373,0.00624736952862
485,127,2,2,6.45161290323,0.00434027777778
485,129,2,2,12.9032258065,0.00897988505747
485,138,2,3,9.21658986175,0.00314512882448
485,142,2,3,11.5207373272,0.00397947229014
485,143,2,3,18.4331797235,0.00660956006768
485,149,2,2,0.921658986175,0.000602816358025
485,155,2,2,1.38248847926,0.0009063225058
485,162,2,2,2.61751152074,0.00324890435679
485,178,2,2,15.668202765,0.0110677083333
485,184,2,2,8.3133640553,0.0124340400039
485,196,2,2,10.599078341,0.00728659772912
485,199,2,2,27.8525345622,0.124352995643
485,202,2,3,3.6866359447,0.00122261345853
485,206,2,2,7.83410138249,0.00530825339728
485,213,2,3,14.2857142857,0.00500801282051
485,217,2,3,5.67741935484,0.00147055627988
485,224,2,2,3.07834101382,0.00672477816358
485,236,2,2,3.07834101382,0.00672477816358
485,239,2,2,1.38248847926,0.0009063225058
485,249,2,2,11.9815668203,0.00829758986928
485,254,2,2,5.06912442396,0.0033860323089
485,257,2,2,0.921658986175,0.000602816358025
485,264,2,2,14.7465437788,0.0103648424544
485,281,2,2,10.599078341,0.00728659772912
499,35,2,2,0.0737327188941,4.30663221361e-05
499,50,2,2,0.147465437788,8.69414014954e-05
499,63,2,2,0.036866359447,2.14334705075e-05
499,86,2,3,0.184331797235,5.45946890287e-05
499,93,2,2,1.43778801843,0.00101435705368
499,98,2,2,0.811059907834,0.000522317188984
499,102,2,2,0.0552995391705,3.22248002062e-05
499,104,2,3,0.165898617512,4.90196078431e-05
499,105,2,2,0.036866359447,2.14334705075e-05
499,108,2,3,0.571428571429,0.000178062678063
499,109,2,3,0.829493087558,0.000267780634105
499,112,2,2,0.0737327188941,4.30663221361e-05
499,113,2,2,0.036866359447,2.14334705075e-05
499,114,2,2,0.276497695853,0.000165738530894
499,115,2,6,4.55299539171,0.033107722759
499,116,2,3,0.497695852535,0.000153562653563
499,117,2,2,0.516129032258,0.000319284802043
499,118,2,2,0.184331797235,0.000109189378057
499,119,2,2,0.0921658986175,5.39583872917e-05
499,122,2,3,0.0921658986175,2.69791936459e-05
499,123,2,2,0.036866359447,2.14334705075e-05
499,124,2,3,0.700460829493,0.000222128694351
499,127,2,2,3.74193548387,0.0324459876543
499,129,2,2,0.516129032258,0.000319284802043
499,138,2,3,0.36866359447,0.000111826802648
499,142,2,3,0.460829493088,0.000141492348094
499,143,2,3,0.73732718894,0.000235006580184
499,149,2,2,0.036866359447,2.14334705075e-05
499,155,2,2,0.0552995391705,3.22248002062e-05
