PB1 site,NA site,N alleles PB1,N alleles NA,Chi,ChiSqDf
377,129,2,2,3.133640553,0.00735589071946
377,133,2,2,2.70046082949,0.00365029440594
377,148,2,2,0.866359447005,0.000562254761221
377,149,2,2,79.069124424,0.0863997596315
377,154,2,2,0.866359447005,0.000562254761221
377,158,2,2,0.866359447005,0.000562254761221
377,170,2,2,6.70046082949,0.0224730218416
377,187,2,2,50.4792626728,0.0408574917875
377,192,2,2,0.866359447005,0.000562254761221
377,199,2,2,85.5668202765,0.100635497025
377,200,2,3,3.16129032258,0.00041751052194
377,203,2,2,14.2949308756,0.00999439386031
377,205,2,2,22.7557603687,0.0130037431629
377,211,2,2,10.7004608295,0.0573135212519
377,220,2,3,36.6175115207,0.012745926252
377,221,2,2,35.6497695853,0.0230795008811
377,236,2,2,63.0414746544,0.0580892498683
377,245,2,2,31.4193548387,0.0204696146592
377,251,2,3,17.3271889401,0.00616482377786
377,269,2,2,0.866359447005,0.000562254761221
377,272,2,3,27.7695852535,0.0324647902059
377,296,2,3,3.03225806452,0.000995467446096
377,321,2,3,61.6221198157,0.0302483161396
377,330,2,3,41.3824884793,0.0152027568761
377,340,2,2,2.16589861751,0.00141546653175
377,343,2,4,2.47004608295,0.000351732410727
377,346,2,4,7.36405529954,0.00207952341584
377,361,2,2,3.89861751152,0.00257181942544
377,362,2,2,0.866359447005,0.000562254761221
377,374,2,3,62.7649769585,0.0271802260927
377,379,2,2,16.8940092166,0.0119909724267
377,385,2,2,9.52995391705,0.00648503549836
377,390,2,3,18.2304147465,0.00414238006976
377,392,2,2,0.866359447005,0.000562254761221
377,396,2,4,11.5944700461,0.00259858494923
377,397,2,3,96.1935483871,0.0661693965685
377,403,2,2,0.101382488479,1.73918230404e-06
377,417,2,2,0.866359447005,0.000562254761221
377,445,2,3,1.73271889401,0.000564869899645
377,446,2,2,0.866359447005,0.000562254761221
377,464,2,2,18.7465437788,0.00760003126752
377,465,2,2,0.866359447005,0.000562254761221
387,26,2,2,0.165898617512,9.80392156863e-05
387,27,2,2,3.81566820276,0.00251061249242
387,34,2,2,30.8387096774,0.497786492375
387,35,2,2,0.663594470046,0.00039768019884
387,39,2,2,0.248847926267,0.000147400027296
387,44,2,3,2.8202764977,0.0009
387,45,2,3,1.57603686636,0.000484762579731
387,47,2,2,0.248847926267,0.000147400027296
387,48,2,2,0.248847926267,0.000147400027296
387,50,2,4,3.83410138249,0.0176288600829
387,51,2,3,5.0599078341,0.00173158807759
387,52,2,2,0.248847926267,0.000147400027296
387,53,2,3,1.65898617512,0.000511508951407
387,59,2,3,0.331797235023,9.84952120383e-05
387,61,2,2,2.40552995392,0.00151633986928
387,68,2,2,1.74193548387,0.00107676969093
387,69,2,2,1.07834101382,0.00065390526757
387,71,2,2,2.65437788018,0.00168568920105
387,76,2,2,0.165898617512,9.80392156863e-05
387,89,2,2,2.40552995392,0.00151633986928
387,95,2,2,0.165898617512,9.80392156863e-05
387,121,2,2,0.248847926267,0.000147400027296
387,126,2,3,16.6728110599,0.0091340570563
387,129,2,2,0.165898617512,9.80392156863e-05
387,133,2,2,0.248847926267,0.000147400027296
387,148,2,2,0.165898617512,9.80392156863e-05
387,149,2,2,16.6728110599,0.0182681141126
387,154,2,2,0.165898617512,9.80392156863e-05
387,158,2,2,0.165898617512,9.80392156863e-05
387,170,2,2,3.75115207373,0.0334933705372
387,187,2,2,11.198156682,0.00956128270706
387,192,2,2,0.165898617512,9.80392156863e-05
387,199,2,2,17.9170506912,0.0209821910416
387,200,2,3,2.90322580645,0.000928792569659
387,203,2,2,2.73732718894,0.00174270206836
387,205,2,2,5.88940092166,0.00414195430238
387,211,2,2,0.248847926267,0.000147400027296
387,220,2,3,8.54377880184,0.00329482850542
387,221,2,2,9.12442396313,0.00718954248366
387,236,2,2,13.6036866359,0.012862745098
387,245,2,2,7.54838709677,0.00561824729892
387,251,2,3,3.31797235023,0.0010749477456
387,269,2,2,0.165898617512,9.80392156863e-05
387,272,2,3,31.33640553,0.443407364584
387,296,2,3,0.58064516129,0.000173577627772
387,321,2,3,30.2580645161,0.162520267917
387,330,2,3,9.45622119816,0.00377205882353
387,340,2,2,0.414746543779,0.000246812011518
387,343,2,4,30.1751152074,0.103061714496
387,346,2,4,2.32258064516,0.000486815415822
387,361,2,2,0.746543778802,0.000448442906574
387,362,2,2,0.165898617512,9.80392156863e-05
387,374,2,3,18.9124423963,0.0117190177042
387,379,2,2,3.23502304147,0.00209084139985
387,385,2,2,30.1751152074,0.309176170615
387,390,2,3,19.5760368664,0.0126203208556
387,392,2,2,0.165898617512,9.80392156863e-05
387,396,2,4,2.98617511521,0.000638486550399
387,397,2,3,17.4838709677,0.0104093979442
387,403,2,2,0.746543778802,0.000448442906574
387,417,2,2,0.165898617512,9.80392156863e-05
387,445,2,3,0.331797235023,9.84952120383e-05
387,446,2,2,0.165898617512,9.80392156863e-05
387,464,2,2,24.866359447,0.0635879400321
387,465,2,2,0.165898617512,9.80392156863e-05
390,26,2,2,0.940092165899,0.000616478096896
390,27,2,2,17.6221198157,0.0104861790399
390,34,2,2,6.58064516129,0.00443864229765
390,35,2,2,3.76036866359,0.00250064354797
390,39,2,2,1.41013824885,0.000926862660762
390,44,2,3,11.0414746544,0.0199765141043
390,45,2,3,8.93087557604,0.00304822422851
390,47,2,2,1.41013824885,0.000926862660762
390,48,2,2,1.41013824885,0.000926862660762
390,50,2,4,7.05069124424,0.00158901275572
390,51,2,3,28.6728110599,0.0108883584513
390,52,2,2,1.41013824885,0.000926862660762
390,53,2,3,9.40092165899,0.00321640746207
390,59,2,3,7.0599078341,0.0176709897026
390,61,2,2,13.6313364055,0.00953486123199
390,68,2,2,66.1290322581,0.303882376659
390,69,2,2,6.11059907834,0.004111806404
390,71,2,2,15.0414746544,0.0105997428004
390,76,2,2,0.940092165899,0.000616478096896
390,89,2,2,13.6313364055,0.00953486123199
390,95,2,2,0.940092165899,0.000616478096896
390,121,2,2,1.41013824885,0.000926862660762
390,126,2,3,120.01843318,0.323412686329
390,129,2,2,0.940092165899,0.000616478096896
390,133,2,2,1.41013824885,0.000926862660762
390,148,2,2,0.940092165899,0.000616478096896
390,149,2,2,109.520737327,0.15435875453
390,154,2,2,3.0599078341,0.00653120739641
390,158,2,2,0.940092165899,0.000616478096896
390,170,2,2,1.41013824885,0.000926862660762
390,187,2,2,0.543778801843,4.41499398671e-06
390,192,2,2,7.0599078341,0.034767610748
390,199,2,2,94.4700460829,0.114226938219
390,200,2,3,16.4516129032,0.0058403188127
390,203,2,2,15.5115207373,0.0109582440765
390,205,2,2,33.3732718894,0.0260449258788
390,211,2,2,1.41013824885,0.000926862660762
390,220,2,3,153.465437788,0.213994448826
390,221,2,2,51.7050691244,0.0452083937724
390,236,2,2,126.912442396,0.219225625677
390,245,2,2,125.225806452,0.302790809033
390,251,2,3,18.801843318,0.00675935375277
390,269,2,2,0.940092165899,0.000616478096896
390,272,2,3,12.6912442396,0.00441683078759
390,296,2,3,8.70967741935,0.0109542097596
390,321,2,3,77.5576036866,0.0408388092442
390,330,2,3,139.824884793,0.164328026479
390,340,2,2,5.64976958525,0.00896860098212
390,343,2,4,16.4516129032,0.00389354587513
390,346,2,4,13.1612903226,0.00306113261907
390,361,2,2,4.23041474654,0.00281984334204
390,362,2,2,0.940092165899,0.000616478096896
390,374,2,3,97.7695852535,0.0612768317198
390,379,2,2,14.331797235,0.00803581877675
390,385,2,2,10.3410138249,0.00711044639915
390,390,2,3,101.529953917,0.0659688121302
390,392,2,2,0.940092165899,0.000616478096896
390,396,2,4,12.9216589862,0.00244396639191
390,397,2,3,97.2995391705,0.0607135873753
390,403,2,2,19.7695852535,0.0615820587181
390,417,2,2,0.940092165899,0.000616478096896
390,445,2,3,3.0599078341,0.00356462944641
390,446,2,2,3.0599078341,0.00653120739641
390,464,2,2,36.4239631336,0.0267169714628
390,465,2,2,0.940092165899,0.000616478096896
391,26,2,2,1.95391705069,0.00149616079494
391,27,2,2,44.9400921659,0.038314055821
391,34,2,2,13.6774193548,0.0107723577236
391,35,2,2,0.184331797235,3.37583099456e-06
391,39,2,2,2.93087557604,0.00224944824854
391,44,2,3,29.2165898618,0.0106374755522
391,45,2,3,8.79262672811,0.00487125677122
391,47,2,2,2.93087557604,0.00224944824854
391,48,2,2,2.93087557604,0.00224944824854
391,50,2,4,11.7235023041,0.0101127198961
391,51,2,3,59.5944700461,0.0264254887857
391,52,2,2,1.06912442396,0.000299321383968
391,53,2,3,22.4147465438,0.0120272736772
391,59,2,3,3.90783410138,0.00150311968236
391,61,2,2,28.331797235,0.0231406202951
391,68,2,2,20.5161290323,0.0164324100868
391,69,2,2,12.7004608295,0.00997914373443
391,71,2,2,31.2626728111,0.0257250333697
391,76,2,2,2.04608294931,0.0016406369842
391,89,2,2,28.331797235,0.0231406202951
391,95,2,2,1.95391705069,0.00149616079494
391,121,2,2,2.93087557604,0.00224944824854
391,126,2,3,196.368663594,0.139393384277
391,129,2,2,2.04608294931,0.0016406369842
391,133,2,2,2.93087557604,0.00224944824854
391,148,2,2,2.04608294931,0.0016406369842
391,149,2,2,155.631336406,0.175114408876
391,154,2,2,2.04608294931,0.0016406369842
391,158,2,2,6.04608294931,0.0143256464011
391,170,2,2,2.93087557604,0.00224944824854
391,187,2,2,132.110599078,0.146403053385
391,192,2,2,1.95391705069,0.00149616079494
391,199,2,2,212.976958525,0.326163053297
391,200,2,3,32.2396313364,0.0139942657495
391,203,2,2,28.2396313364,0.0204051363176
391,205,2,2,69.3640552995,0.063209702345
391,211,2,2,2.93087557604,0.00224944824854
391,220,2,3,103.281105991,0.055157773592
391,221,2,2,107.465437788,0.109718458296
391,236,2,2,87.7788018433,0.0589184688825
391,245,2,2,111.096774194,0.13388969521
391,251,2,3,35.0783410138,0.0132634799255
391,269,2,2,1.95391705069,0.00149616079494
391,272,2,3,26.3778801843,0.0107194223048
391,296,2,3,6.83870967742,0.00264894042383
391,321,2,3,161.198156682,0.0991137002448
391,330,2,3,91.5576036866,0.0401515010178
391,340,2,2,0.884792626728,0.000123576377603
391,343,2,4,29.2534562212,0.0262106496212
391,346,2,4,25.400921659,0.00734722376502
391,361,2,2,8.79262672811,0.00684361549498
391,362,2,2,1.95391705069,0.00149616079494
391,374,2,3,199.207373272,0.142918911801
391,379,2,2,34.1013824885,0.025560069861
391,385,2,2,21.4930875576,0.0172566895572
391,390,2,3,193.437788018,0.136944325995
391,392,2,2,1.95391705069,0.00149616079494
391,396,2,4,16.5529953917,0.00596277586223
391,397,2,3,198.230414747,0.141582983796
391,403,2,2,4.79262672811,0.00203327227501
391,417,2,2,1.95391705069,0.00149616079494
391,445,2,3,3.90783410138,0.00150311968236
391,446,2,2,1.95391705069,0.00149616079494
391,464,2,2,111.98156682,0.141871497115
391,465,2,2,1.95391705069,0.00149616079494
428,26,2,2,0.350230414747,0.000211958946899
428,27,2,2,8.05529953917,0.00542789715563
428,34,2,2,2.45161290323,0.00152610441767
428,35,2,2,6.59907834101,0.0190776449013
428,39,2,2,0.52534562212,0.000318676096497
428,44,2,3,5.95391705069,0.00194578313253
428,45,2,3,3.32718894009,0.00104804761214
428,47,2,2,11.4746543779,0.152033215289
428,48,2,2,0.52534562212,0.000318676096497
428,50,2,4,2.6267281106,0.000546338097018
428,51,2,3,10.6820276498,0.00374366097096
428,52,2,2,0.52534562212,0.000318676096497
428,53,2,3,68.8479262673,0.47254586615
428,59,2,3,0.700460829493,0.000212944802466
428,61,2,2,5.07834101382,0.0032782983787
428,68,2,2,3.67741935484,0.00232795589136
428,69,2,2,2.27649769585,0.00141373093323
428,71,2,2,5.60368663594,0.00364442846011
428,76,2,2,0.350230414747,0.000211958946899
428,89,2,2,5.07834101382,0.0032782983787
428,95,2,2,0.350230414747,0.000211958946899
428,121,2,2,0.52534562212,0.000318676096497
428,126,2,3,35.198156682,0.0197476601686
428,129,2,2,3.64976958525,0.0230183893469
428,133,2,2,0.52534562212,0.000318676096497
428,148,2,2,0.350230414747,0.000211958946899
428,149,2,2,40.801843318,0.0530719894503
428,154,2,2,0.350230414747,0.000211958946899
428,158,2,2,0.350230414747,0.000211958946899
428,170,2,2,0.52534562212,0.000318676096497
428,187,2,2,52.3594470046,0.101401160196
428,192,2,2,0.350230414747,0.000211958946899
428,199,2,2,38.1751152074,0.0462070504239
428,200,2,3,6.12903225806,0.00200803212851
428,203,2,2,5.77880184332,0.00376768921071
428,205,2,2,12.4331797235,0.00895482757476
428,211,2,2,0.52534562212,0.000318676096497
428,220,2,3,18.0368663594,0.00712335747825
428,221,2,2,19.2626728111,0.0155436561059
428,236,2,2,43.2811059908,0.0631606901146
428,245,2,2,15.935483871,0.0121465453651
428,251,2,3,7.00460829493,0.0023240168797
428,269,2,2,0.350230414747,0.000211958946899
428,272,2,3,4.72811059908,0.00151860513306
428,296,2,3,1.22580645161,0.000375271578116
428,321,2,3,28.8940092166,0.0140412952927
428,330,2,3,19.9631336406,0.00815512048193
428,340,2,2,0.875576036866,0.000533602943241
428,343,2,4,6.12903225806,0.00133868808568
428,346,2,4,4.90322580645,0.00105248580529
428,361,2,2,1.57603686636,0.000969525159461
428,362,2,2,0.350230414747,0.000211958946899
428,374,2,3,36.4239631336,0.0210683441732
428,379,2,2,6.82949308756,0.0045203599207
428,385,2,2,3.85253456221,0.00244473037782
428,390,2,3,68.8479262673,0.472605632574
428,392,2,2,0.350230414747,0.000211958946899
428,396,2,4,67.797235023,0.232470532753
428,397,2,3,36.2488479263,0.02087468818
428,403,2,2,1.57603686636,0.000969525159461
428,417,2,2,0.350230414747,0.000211958946899
428,445,2,3,0.700460829493,0.000212944802466
428,446,2,2,0.350230414747,0.000211958946899
428,464,2,2,15.0599078341,0.0113142224069
428,465,2,2,0.350230414747,0.000211958946899
454,26,2,2,0.0921658986175,5.39583872917e-05
454,27,2,2,1.8801843318,0.00108703488354
454,34,2,2,0.645161290323,0.0003885003885
454,35,2,2,0.36866359447,0.00021887345831
454,39,2,2,0.138248847926,8.11253711486e-05
454,44,2,3,1.5668202765,0.000495337995338
454,45,2,3,0.875576036866,0.000266801471621
454,47,2,2,0.138248847926,8.11253711486e-05
454,48,2,2,0.138248847926,8.11253711486e-05
454,50,2,4,0.691244239631,0.000139081284666
454,51,2,3,2.81105990783,0.000953023741227
454,52,2,2,0.138248847926,8.11253711486e-05
454,53,2,3,0.921658986175,0.000281522020652
454,59,2,3,0.184331797235,5.42093565349e-05
454,61,2,2,1.33640552995,0.000834556390112
454,68,2,2,0.967741935484,0.000592627711272
454,69,2,2,0.599078341014,0.000359893471532
454,71,2,2,1.47465437788,0.000927762121792
454,76,2,2,0.0921658986175,5.39583872917e-05
454,89,2,2,1.33640552995,0.000834556390112
454,95,2,2,0.0921658986175,5.39583872917e-05
454,121,2,2,0.138248847926,8.11253711486e-05
454,126,2,3,1.5668202765,0.000503300251443
454,129,2,2,0.0921658986175,5.39583872917e-05
454,133,2,2,0.138248847926,8.11253711486e-05
454,148,2,2,0.0921658986175,5.39583872917e-05
454,149,2,2,1.26267281106,0.000186836558626
454,154,2,2,0.0921658986175,5.39583872917e-05
454,158,2,2,0.0921658986175,5.39583872917e-05
454,170,2,2,0.138248847926,8.11253711486e-05
454,187,2,2,2.22119815668,0.000670813558216
454,192,2,2,0.0921658986175,5.39583872917e-05
454,199,2,2,1.95391705069,0.000444973533659
454,200,2,3,1.61290322581,0.000511184721711
454,203,2,2,1.52073732719,0.000959140610013
454,205,2,2,3.27188940092,0.0022796303788
454,211,2,2,0.138248847926,8.11253711486e-05
454,220,2,3,0.746543778802,8.45432045652e-05
454,221,2,2,5.06912442396,0.00395694840139
454,236,2,2,3.55760368664,0.00156869929228
454,245,2,2,0.193548387097,6.58681977363e-06
454,251,2,3,1.84331797235,0.000591624957107
454,269,2,2,0.0921658986175,5.39583872917e-05
454,272,2,3,3.12442396313,0.00347401639268
454,296,2,3,0.322580645161,9.55328824181e-05
454,321,2,3,6.63594470046,0.00500717786963
454,330,2,3,1.2534562212,0.00014217014217
454,340,2,2,0.230414746544,0.000135839296678
454,343,2,4,2.98617511521,0.0018851253301
454,346,2,4,1.29032258065,0.000267931302414
454,361,2,2,0.414746543779,0.000246812011518
454,362,2,2,0.0921658986175,5.39583872917e-05
454,374,2,3,2.5069124424,0.000382886008799
454,379,2,2,1.79723502304,0.00115074798619
454,385,2,2,2.98617511521,0.00539936674094
454,390,2,3,2.87557603687,0.000627173771461
454,392,2,2,0.0921658986175,5.39583872917e-05
454,396,2,4,10.4331797235,0.0147777999034
454,397,2,3,5.53917050691,0.00188119076225
454,403,2,2,0.414746543779,0.000246812011518
454,417,2,2,0.0921658986175,5.39583872917e-05
454,445,2,3,7.90783410138,0.19862091397
454,446,2,2,0.0921658986175,5.39583872917e-05
454,464,2,2,4.03686635945,0.0029884309756
454,465,2,2,0.0921658986175,5.39583872917e-05
457,26,2,2,0.0552995391705,3.22248002062e-05
457,27,2,2,1.27188940092,0.000825220656828
457,34,2,2,0.387096774194,0.000232018561485
457,35,2,2,0.221198156682,0.000130714682527
457,39,2,2,0.0829493087557,4.84493515862e-05
457,44,2,3,0.940092165899,0.000295823665893
457,45,2,3,0.52534562212,0.000159338048249
457,47,2,2,0.0829493087557,4.84493515862e-05
457,48,2,2,0.0829493087557,4.84493515862e-05
457,50,2,4,0.414746543779,8.30615375244e-05
457,51,2,3,1.6866359447,0.000569160814366
457,52,2,2,0.0829493087557,4.84493515862e-05
457,53,2,3,0.552995391705,0.00016812939238
457,59,2,3,0.110599078341,3.23746829979e-05
457,61,2,2,0.801843317972,0.00049841024319
457,68,2,2,7.41935483871,0.0577861671495
457,69,2,2,0.359447004608,0.000214934059333
457,71,2,2,3.11520737327,0.00686845163202
457,76,2,2,0.0552995391705,3.22248002062e-05
457,89,2,2,0.801843317972,0.00049841024319
457,95,2,2,0.0552995391705,3.22248002062e-05
457,121,2,2,0.0829493087557,4.84493515862e-05
457,126,2,3,7.0599078341,0.0169843327431
457,129,2,2,0.0552995391705,3.22248002062e-05
457,133,2,2,0.0829493087557,4.84493515862e-05
457,148,2,2,0.0552995391705,3.22248002062e-05
457,149,2,2,6.44239631336,0.00806870519791
457,154,2,2,0.0552995391705,3.22248002062e-05
457,158,2,2,0.0552995391705,3.22248002062e-05
457,170,2,2,0.0829493087557,4.84493515862e-05
457,187,2,2,0.267281105991,1.61135976059e-05
457,192,2,2,0.0552995391705,3.22248002062e-05
457,199,2,2,6.02764976959,0.00702500644496
457,200,2,3,0.967741935484,0.000305287580901
457,203,2,2,3.08755760369,0.006558926689
457,205,2,2,1.96313364055,0.00136143122855
457,211,2,2,0.0829493087557,4.84493515862e-05
457,220,2,3,5.26267281106,0.00380763023321
457,221,2,2,3.04147465438,0.00236315201512
457,236,2,2,7.46543778802,0.0114594533416
457,245,2,2,5.48387096774,0.00877202567624
457,251,2,3,3.14285714286,0.00363731298165
457,269,2,2,0.0552995391705,3.22248002062e-05
457,272,2,3,0.746543778802,0.000230878421134
457,296,2,3,7.91705069124,0.220681771117
457,321,2,3,4.56221198157,0.00213474327017
457,330,2,3,4.93087557604,0.0030919913533
457,340,2,2,0.138248847926,8.11253711486e-05
457,343,2,4,0.967741935484,0.000203525053934
457,346,2,4,3.58525345622,0.00624109187994
457,361,2,2,0.248847926267,0.000147400027296
457,362,2,2,0.0552995391705,3.22248002062e-05
457,374,2,3,1.75115207373,0.000304799708317
457,379,2,2,2.92165898618,0.00504496661799
457,385,2,2,0.608294930876,0.000371680219854
457,390,2,3,5.97235023041,0.00344834926244
457,392,2,2,0.0552995391705,3.22248002062e-05
457,396,2,4,0.995391705069,0.000209866035514
457,397,2,3,4.83870967742,0.00472160753771
457,403,2,2,0.248847926267,0.000147400027296
457,417,2,2,0.0552995391705,3.22248002062e-05
457,445,2,3,0.110599078341,3.23746829979e-05
457,446,2,2,0.0552995391705,3.22248002062e-05
457,464,2,2,2.37788018433,0.00172013761101
457,465,2,2,0.0552995391705,3.22248002062e-05
460,26,2,2,0.036866359447,2.14334705075e-05
460,27,2,2,0.847926267281,0.000548873615884
460,34,2,2,0.258064516129,0.000154320987654
460,35,2,2,0.147465437788,8.69414014954e-05
460,39,2,2,0.0552995391705,3.22248002062e-05
460,44,2,3,3.41013824885,0.00616174768519
460,45,2,3,0.350230414747,0.000105979473449
460,47,2,2,0.0552995391705,3.22248002062e-05
460,48,2,2,0.0552995391705,3.22248002062e-05
460,50,2,4,0.276497695853,5.52461769646e-05
460,51,2,3,1.12442396313,0.000378562208321
460,52,2,2,0.0552995391705,3.22248002062e-05
460,53,2,3,0.36866359447,0.000111826802648
460,59,2,3,0.0737327188941,2.1533161068e-05
460,61,2,2,0.534562211982,0.00033150434385
460,68,2,2,0.387096774194,0.000235404896422
460,69,2,2,0.239631336406,0.000142957684525
460,71,2,2,0.589861751152,0.000368527731712
460,76,2,2,0.036866359447,2.14334705075e-05
460,89,2,2,0.534562211982,0.00033150434385
460,95,2,2,0.036866359447,2.14334705075e-05
460,121,2,2,3.94470046083,0.163974105583
460,126,2,3,3.70506912442,0.00199690033381
460,129,2,2,0.036866359447,2.14334705075e-05
460,133,2,2,0.0552995391705,3.22248002062e-05
460,148,2,2,0.036866359447,2.14334705075e-05
460,149,2,2,3.70506912442,0.00399380066762
460,154,2,2,0.036866359447,2.14334705075e-05
460,158,2,2,0.036866359447,2.14334705075e-05
460,170,2,2,0.0552995391705,3.22248002062e-05
460,187,2,2,2.48847926267,0.00209030100334
460,192,2,2,0.036866359447,2.14334705075e-05
460,199,2,2,3.98156682028,0.0045871559633
460,200,2,3,0.645161290323,0.000203053931124
460,203,2,2,0.608294930876,0.000380991964533
460,205,2,2,1.30875576037,0.000905519844914
460,211,2,2,0.0552995391705,3.22248002062e-05
460,220,2,3,1.89861751152,0.000720320017903
460,221,2,2,2.02764976959,0.00157178783722
460,236,2,2,3.02304147465,0.00281207133059
460,245,2,2,1.67741935484,0.00122826908541
460,251,2,3,0.73732718894,0.000235006580184
460,269,2,2,0.036866359447,2.14334705075e-05
460,272,2,3,0.497695852535,0.000153562653563
460,296,2,3,0.129032258064,3.79477838494e-05
460,321,2,3,7.61290322581,0.045524691358
460,330,2,3,2.10138248848,0.000824652777778
460,340,2,2,0.0921658986175,5.39583872917e-05
460,343,2,4,0.645161290323,0.000135369287416
460,346,2,4,0.516129032258,0.000106428267348
460,361,2,2,0.165898617512,9.80392156863e-05
460,362,2,2,0.036866359447,2.14334705075e-05
460,374,2,3,3.83410138249,0.0021304490331
460,379,2,2,0.718894009217,0.000457102672293
460,385,2,2,0.405529953917,0.00024721323265
460,390,2,3,4.35023041475,0.00275907220352
460,392,2,2,0.036866359447,2.14334705075e-05
460,396,2,4,0.663594470046,0.000139586823004
460,397,2,3,3.81566820276,0.00211086637298
460,403,2,2,0.165898617512,9.80392156863e-05
460,417,2,2,0.036866359447,2.14334705075e-05
460,445,2,3,0.0737327188941,2.1533161068e-05
460,446,2,2,0.036866359447,2.14334705075e-05
460,464,2,2,1.58525345622,0.00114410387399
460,465,2,2,0.036866359447,2.14334705075e-05
474,26,2,2,2.30414746544,0.00187282752008
474,27,2,2,31.0046082949,0.0164154927841
474,34,2,2,27.8709677419,0.0402640776699
474,35,2,2,1.21658986175,0.00013236701764
474,39,2,2,3.45622119816,0.00281575924132
474,44,2,3,39.1705069124,0.0171925566343
474,45,2,3,10.3686635945,0.00672203376613
474,47,2,2,3.45622119816,0.00281575924132
474,48,2,2,4.54377880184,0.00486661310467
474,50,2,4,14.9769585253,0.00447424777235
474,51,2,3,62.331797235,0.0289348822136
474,52,2,2,4.54377880184,0.00486661310467
474,53,2,3,20.7373271889,0.00920131951284
474,59,2,3,5.69585253456,0.00663734477309
474,61,2,2,29.4101382488,0.0224456452584
474,68,2,2,16.1935483871,0.00921521949792
474,69,2,2,14.9769585253,0.0124914481624
474,71,2,2,36.866359447,0.0322014522855
474,76,2,2,2.30414746544,0.00187282752008
474,89,2,2,33.4101382488,0.0289663989772
474,95,2,2,5.69585253456,0.0114444444444
474,121,2,2,0.543778801843,6.97006785354e-05
474,126,2,3,247.603686636,0.210221458828
474,129,2,2,2.30414746544,0.00187282752008
474,133,2,2,3.45622119816,0.00281575924132
474,148,2,2,1.69585253456,0.00101450317632
474,149,2,2,223.566820276,0.325277261898
474,154,2,2,2.30414746544,0.00187282752008
474,158,2,2,2.30414746544,0.00187282752008
474,170,2,2,3.45622119816,0.00281575924132
474,187,2,2,151.529953917,0.173373616879
474,192,2,2,2.30414746544,0.00187282752008
474,199,2,2,248.847926267,0.400819453104
474,200,2,3,81.9815668203,0.0780327547318
474,203,2,2,38.0184331797,0.0332905600077
474,205,2,2,182.202764977,0.392587020083
474,211,2,2,3.45622119816,0.00281575924132
474,220,2,3,114.055299539,0.0687114656968
474,221,2,2,289.271889401,0.715592455297
474,236,2,2,188.940092166,0.245714970634
474,245,2,2,104.838709677,0.107324483191
474,251,2,3,46.0829493088,0.0205345555501
474,269,2,2,5.69585253456,0.0114444444444
474,272,2,3,28.8940092166,0.0241937328233
474,296,2,3,8.06451612903,0.00331582577325
474,321,2,3,309.907834101,0.330007191658
474,330,2,3,91.33640553,0.0349824885565
474,340,2,2,2.23963133641,0.000712716409804
474,343,2,4,34.6543778802,0.0170445727932
474,346,2,4,28.2580645161,0.00725218663592
474,361,2,2,10.3686635945,0.00856653340948
474,362,2,2,5.69585253456,0.0114444444444
474,374,2,3,262.67281106,0.223866528419
474,379,2,2,40.930875576,0.0331460171907
474,385,2,2,50.6543778802,0.086278991251
474,390,2,3,271.889400922,0.241083978948
474,392,2,2,1.69585253456,0.00101450317632
474,396,2,4,17.9539170507,0.00667336032915
474,397,2,3,298.387096774,0.299352750809
474,403,2,2,10.3686635945,0.00856653340948
474,417,2,2,2.30414746544,0.00187282752008
474,445,2,3,4.60829493088,0.00188153834575
474,446,2,2,1.69585253456,0.00101450317632
474,464,2,2,35.0783410138,0.0125311630329
474,465,2,2,5.69585253456,0.0114444444444
508,26,2,2,0.516129032258,7.83852635704e-05
508,27,2,2,76.1290322581,0.0825548606813
508,34,2,2,24.3870967742,0.0257142857143
508,35,2,2,10.064516129,0.00755644980997
508,39,2,2,1.22580645161,0.000295445152367
508,44,2,3,43.7419354839,0.0216264172336
508,45,2,3,17.0967741935,0.00826398564781
508,47,2,2,6.77419354839,0.00902294405775
508,48,2,2,5.22580645161,0.00536957242294
508,50,2,4,17.4193548387,0.00898562907882
508,51,2,3,106.258064516,0.0630792799694
508,52,2,2,1.22580645161,0.000295445152367
508,53,2,3,40.6451612903,0.029636202307
508,59,2,3,4.51612903226,0.00476506881822
508,61,2,2,50.5161290323,0.0552380952381
508,68,2,2,39.4193548387,0.0455492536895
508,69,2,2,14.6451612903,0.00996309927426
508,71,2,2,39.7419354839,0.031214298876
508,76,2,2,0.516129032258,7.83852635704e-05
508,89,2,2,46.5161290323,0.0468366365514
508,95,2,2,3.48387096774,0.00357142857143
508,121,2,2,5.22580645161,0.00536957242294
508,126,2,3,286.903225806,0.250647508424
508,129,2,2,0.516129032258,7.83852635704e-05
508,133,2,2,2.77419354839,0.0015132356973
508,148,2,2,0.516129032258,7.83852635704e-05
508,149,2,2,333.870967742,0.605113610366
508,154,2,2,4.51612903226,0.00600137174211
508,158,2,2,4.51612903226,0.00600137174211
508,170,2,2,5.22580645161,0.00536957242294
508,187,2,2,188.838709677,0.224599445405
508,192,2,2,4.51612903226,0.00600137174211
508,199,2,2,371.741935484,0.746112738145
508,200,2,3,57.4838709677,0.0317498205074
508,203,2,2,37.4838709677,0.0269936830203
508,205,2,2,123.677419355,0.150885478158
508,211,2,2,5.22580645161,0.00536957242294
508,220,2,3,223.548387097,0.19291160573
508,221,2,2,191.612903226,0.261904761905
