HA site,NS1 site,N alleles HA,N alleles NS1,Chi,ChiSqDf
179,63,4,2,0.460829493088,9.43282320625e-05
179,86,4,3,2.30414746544,0.000240270025065
179,93,4,2,30.6543778802,0.0259423572128
179,98,4,2,8.11059907834,0.00549774593784
179,102,4,2,0.691244239631,0.000141820636604
179,104,4,3,8.27649769585,0.0326096169519
179,105,4,2,0.460829493088,9.43282320625e-05
179,108,4,3,10.8479262673,0.00937539596549
179,109,4,3,8.34101382488,0.00284557676273
179,112,4,2,0.921658986175,0.000189533936051
179,113,4,2,0.460829493088,9.43282320625e-05
179,114,4,2,3.45622119816,0.000729411627405
179,115,4,6,54.1520737327,0.00523816955383
179,116,4,3,13.6589861751,0.0494259985703
179,117,4,2,10.7096774194,0.0193643834736
179,118,4,2,2.30414746544,0.00048054005013
179,119,4,2,19.6774193548,0.236985236985
179,122,4,3,1.15207373272,0.000118734837561
179,123,4,2,0.460829493088,9.43282320625e-05
179,124,4,3,47.6036866359,0.136660310621
179,127,4,2,3.22580645161,0.00067916327085
179,129,4,2,6.70967741935,0.00822543670533
179,138,4,3,4.6267281106,0.002786627481
179,142,4,3,5.76036866359,0.000622704710437
179,143,4,3,10.4331797235,0.00710302807022
179,149,4,2,0.460829493088,9.43282320625e-05
179,155,4,2,0.691244239631,0.000141820636604
179,162,4,2,0.691244239631,0.000141820636604
179,178,4,2,7.83410138249,0.00173186634067
179,184,4,2,1.84331797235,0.000382627194845
179,196,4,2,4.23963133641,0.00251716746282
179,199,4,2,2.07373271889,0.000431468430893
179,202,4,3,1.84331797235,0.000191313597423
179,206,4,2,37.9631336406,0.145834233718
179,213,4,3,39.9631336406,0.127569263375
179,217,4,3,4.83870967742,0.000518005884547
179,224,4,2,0.460829493088,9.43282320625e-05
179,236,4,2,0.460829493088,9.43282320625e-05
179,239,4,2,0.691244239631,0.000141820636604
179,249,4,2,10.801843318,0.0209444118692
179,254,4,2,2.53456221198,0.000529843686479
179,257,4,2,0.460829493088,9.43282320625e-05
179,264,4,2,26.6912442396,0.0339410752956
179,281,4,2,4.23963133641,0.00251716746282
181,35,2,2,1.84331797235,0.00121124031008
181,50,2,2,3.6866359447,0.00244522691706
181,63,2,2,0.921658986175,0.000602816358025
181,86,2,3,0.921658986175,0.000309306210692
181,93,2,2,35.9447004608,0.0285287921348
181,98,2,2,20.2764976959,0.0146901709402
181,102,2,2,1.38248847926,0.0009063225058
181,104,2,3,4.14746543779,0.00137867647059
181,105,2,2,0.921658986175,0.000602816358025
181,108,2,3,14.2857142857,0.00500801282051
181,109,2,3,20.7373271889,0.00753133033419
181,112,2,2,1.84331797235,0.00121124031008
181,113,2,2,0.921658986175,0.000602816358025
181,114,2,2,6.91244239631,0.00466139618138
181,115,2,6,111.98156682,0.0353903664303
181,116,2,3,12.4423963134,0.00431894963145
181,117,2,2,12.9032258065,0.00897988505747
181,118,2,2,23.3917050691,0.079125442217
181,119,2,2,2.30414746544,0.00151757964258
181,122,2,3,2.30414746544,0.00075878982129
181,123,2,2,0.921658986175,0.000602816358025
181,124,2,3,17.5115207373,0.00624736952862
181,127,2,2,6.45161290323,0.00434027777778
181,129,2,2,12.9032258065,0.00897988505747
181,138,2,3,9.21658986175,0.00314512882448
181,142,2,3,11.5207373272,0.00397947229014
181,143,2,3,18.4331797235,0.00660956006768
181,149,2,2,0.921658986175,0.000602816358025
181,155,2,2,1.38248847926,0.0009063225058
181,162,2,2,2.61751152074,0.00324890435679
181,178,2,2,15.668202765,0.0110677083333
181,184,2,2,8.3133640553,0.0124340400039
181,196,2,2,10.599078341,0.00728659772912
181,199,2,2,27.8525345622,0.124352995643
181,202,2,3,3.6866359447,0.00122261345853
181,206,2,2,7.83410138249,0.00530825339728
181,213,2,3,14.2857142857,0.00500801282051
181,217,2,3,5.67741935484,0.00147055627988
181,224,2,2,3.07834101382,0.00672477816358
181,236,2,2,3.07834101382,0.00672477816358
181,239,2,2,1.38248847926,0.0009063225058
181,249,2,2,11.9815668203,0.00829758986928
181,254,2,2,5.06912442396,0.0033860323089
181,257,2,2,0.921658986175,0.000602816358025
181,264,2,2,14.7465437788,0.0103648424544
181,281,2,2,10.599078341,0.00728659772912
183,35,2,2,0.0552995391705,5.87268029128e-07
183,50,2,2,8.11059907834,0.00637570277633
183,63,2,2,2.02764976959,0.00157178783722
183,86,2,3,6.13824884793,0.00161984096733
183,93,2,2,75.0783410138,0.0670511939395
183,98,2,2,32.6082949309,0.0204673057956
183,102,2,2,3.04147465438,0.00236315201512
183,104,2,3,4.05529953917,0.00221944939592
183,105,2,2,2.02764976959,0.00157178783722
183,108,2,3,19.4285714286,0.00511198039934
183,109,2,3,33.6221198157,0.0107221051712
183,112,2,2,0.0552995391705,5.87268029128e-07
183,113,2,2,2.02764976959,0.00157178783722
183,114,2,2,15.2073732719,0.0121541589322
183,115,2,6,223.041474654,0.0868285693818
183,116,2,3,15.3732718894,0.00413181776818
183,117,2,2,16.3870967742,0.00780264329115
183,118,2,2,17.8617511521,0.0248544406327
183,119,2,2,5.06912442396,0.00395694840139
183,122,2,3,5.06912442396,0.0019784742007
183,123,2,2,2.02764976959,0.00157178783722
183,124,2,3,26.5253456221,0.00823711299301
183,127,2,2,14.1935483871,0.011316872428
183,129,2,2,16.3870967742,0.00780264329115
183,138,2,3,28.8479262673,0.0326675972628
183,142,2,3,13.3456221198,0.00329428487538
183,143,2,3,24.5529953917,0.00644567202587
183,149,2,2,2.02764976959,0.00157178783722
183,155,2,2,8.95852534562,0.0205020037967
183,162,2,2,0.958525345622,0.000234709386553
183,178,2,2,30.4700460829,0.02254909388
183,184,2,2,3.88940092166,0.00146618111211
183,196,2,2,11.3179723502,0.00447599281127
183,199,2,2,22.8755760369,0.0451891757077
183,202,2,3,8.11059907834,0.00318785138816
183,206,2,2,2.76497695853,0.00035622126185
183,213,2,3,31.4285714286,0.0130579297246
183,217,2,3,19.8894009217,0.0213896122971
183,224,2,2,1.97235023041,0.00148722305358
183,236,2,2,5.97235023041,0.0136363636364
183,239,2,2,3.04147465438,0.00236315201512
183,249,2,2,14.3594470046,0.00642042386323
183,254,2,2,11.1520737327,0.00882876572396
183,257,2,2,2.02764976959,0.00157178783722
183,264,2,2,28.4423963134,0.0207719905662
183,281,2,2,11.3179723502,0.00447599281127
187,35,2,2,0.68202764977,8.16569014397e-05
187,50,2,2,9.36405529954,0.00776865317857
187,63,2,2,2.34101382488,0.00191518880444
187,86,2,3,7.70506912442,0.0022529939504
187,93,2,2,44.7004608295,0.0217268507035
187,98,2,2,51.5023041475,0.046671677942
187,102,2,2,0.488479262673,5.57200013005e-05
187,104,2,3,10.534562212,0.00438014945392
187,105,2,2,1.65898617512,0.000961809741209
187,108,2,3,28.2857142857,0.00971793513412
187,109,2,3,52.6728110599,0.0239275516442
187,112,2,2,0.68202764977,8.16569014397e-05
187,113,2,2,1.65898617512,0.000961809741209
187,114,2,2,30.4423963134,0.0445214980469
187,115,2,6,162.488479263,0.0380312969192
187,116,2,3,31.6036866359,0.0137215984122
187,117,2,2,28.7741935484,0.0219907294807
187,118,2,2,0.294930875576,6.1942966981e-06
187,119,2,2,5.85253456221,0.00482145433285
187,122,2,3,2.34101382488,0.000983631687163
187,123,2,2,1.65898617512,0.000961809741209
187,124,2,3,32.7741935484,0.0412115072083
187,127,2,2,12.3870967742,0.00787914539998
187,129,2,2,28.7741935484,0.0219907294807
187,138,2,3,25.465437788,0.0304400857271
187,142,2,3,29.2626728111,0.0126430556772
187,143,2,3,10.8202764977,0.00171470573843
187,149,2,2,2.34101382488,0.00191518880444
187,155,2,2,3.51152073733,0.00287944859693
187,162,2,2,0.488479262673,5.57200013005e-05
187,178,2,2,39.797235023,0.0351628664495
187,184,2,2,1.36405529954,0.000164847265817
187,196,2,2,26.9216589862,0.0231500194172
187,199,2,2,10.534562212,0.00876029890784
187,202,2,3,3.02304147465,0.00101003569443
187,206,2,2,20.1013824885,0.0172101342602
187,213,2,3,28.2949308756,0.0378696555439
187,217,2,3,16.5806451613,0.0048491387418
187,224,2,2,1.65898617512,0.000961809741209
187,236,2,2,2.34101382488,0.00191518880444
187,239,2,2,3.51152073733,0.00287944859693
187,249,2,2,26.4331797235,0.0198876142
187,254,2,2,15.1244239631,0.0148436946928
187,257,2,2,5.65898617512,0.0111913094197
187,264,2,2,1.45622119816,4.97732553473e-05
187,281,2,2,26.9216589862,0.0231500194172
190,35,2,2,4.88479262673,0.00351114642118
190,50,2,2,17.7695852535,0.0234498528303
190,63,2,2,3.55760368664,0.00370754571999
190,86,2,3,13.7880184332,0.00579068176923
190,93,2,2,50.7465437788,0.0234721818864
190,98,2,2,21.732718894,0.00696620044114
190,102,2,2,2.66359447005,0.00138874596162
190,104,2,3,11.9907834101,0.00641563838573
190,105,2,2,3.55760368664,0.00370754571999
190,108,2,3,60.4147465438,0.0408831540265
190,109,2,3,19.5115207373,0.00461755979741
190,112,2,2,4.88479262673,0.00351114642118
190,113,2,2,4.44239631336,0.00578104010746
190,114,2,2,18.6820276498,0.0140549033597
190,115,2,6,375.33640553,0.152604826526
190,116,2,3,59.9723502304,0.0414189507454
190,117,2,2,58.1935483871,0.0753964223573
190,118,2,2,10.2119815668,0.00622499938139
190,119,2,2,11.1059907834,0.0145536674034
190,122,2,3,7.10599078341,0.00360109365119
190,123,2,2,0.442396313364,5.73316420499e-05
190,124,2,3,62.1935483871,0.0509588717133
190,127,2,2,24.9032258065,0.026694329184
190,129,2,2,54.1935483871,0.0653877262345
190,138,2,3,24.4331797235,0.0241781140403
190,142,2,3,46.6451612903,0.0350150813583
190,143,2,3,44.4055299539,0.0182106578163
190,149,2,2,4.44239631336,0.00578104010746
190,155,2,2,6.66359447005,0.00869167979034
190,162,2,2,2.66359447005,0.00138874596162
190,178,2,2,56.4792626728,0.059364149934
190,184,2,2,2.23041474654,0.000369450955657
190,196,2,2,51.0875576037,0.0698788497661
190,199,2,2,19.9907834101,0.0264431575739
190,202,2,3,14.2304147465,0.00751952934759
190,206,2,2,2.23963133641,0.000179082529169
190,213,2,3,47.1428571429,0.0227989748661
190,217,2,3,30.6451612903,0.0139612837908
190,224,2,2,0.442396313364,5.73316420499e-05
190,236,2,2,4.44239631336,0.00578104010746
190,239,2,2,1.33640552995,0.000349593321954
190,249,2,2,53.7511520737,0.0689329981508
190,254,2,2,15.5668202765,0.0131811072889
190,257,2,2,3.55760368664,0.00370754571999
190,264,2,2,40.9216589862,0.0329469758254
190,281,2,2,51.0875576037,0.0698788497661
195,35,2,2,0.663594470046,0.000402504472272
195,50,2,2,1.32718894009,0.000812567713976
195,63,2,2,0.331797235023,0.000200320512821
195,86,2,3,1.65898617512,0.000510250362845
195,93,2,2,12.9400921659,0.00948033707865
195,98,2,2,20.7004608295,0.0392587425039
195,102,2,2,3.50230414747,0.014914298557
195,104,2,3,1.4930875576,0.00045814479638
195,105,2,2,0.331797235023,0.000200320512821
195,108,2,3,23.1889400922,0.0360321873087
195,109,2,3,20.866359447,0.0204030160818
195,112,2,2,3.33640552995,0.0101747291791
195,113,2,2,0.331797235023,0.000200320512821
195,114,2,2,2.48847926267,0.00154901780797
195,115,2,6,35.33640553,0.00853591837634
195,116,2,3,24.5161290323,0.0546002733503
195,117,2,2,23.3548387097,0.0754333370174
195,118,2,2,1.65898617512,0.00102050072569
195,119,2,2,0.829493087558,0.000504303388919
195,122,2,3,0.829493087558,0.000252151694459
195,123,2,2,0.331797235023,0.000200320512821
195,124,2,3,23.3548387097,0.0379347697056
195,127,2,2,2.32258064516,0.00144230769231
195,129,2,2,23.3548387097,0.0754333370174
195,138,2,3,26.1751152074,0.1159266919
195,142,2,3,24.5161290323,0.0545581433418
195,143,2,3,25.6958525346,0.0345285558684
195,149,2,2,0.331797235023,0.000200320512821
195,155,2,2,7.50230414747,0.0684359734534
195,162,2,2,0.497695852535,0.000301177940389
195,178,2,2,1.64055299539,0.000311125251383
195,184,2,2,1.32718894009,0.000812567713976
195,196,2,2,24.1843317972,0.0972729681076
195,199,2,2,1.4930875576,0.00091628959276
195,202,2,3,1.32718894009,0.000406283856988
195,206,2,2,2.8202764977,0.00176397343664
195,213,2,3,5.14285714286,0.00166420118343
195,217,2,3,32.5161290323,0.0977386504196
195,224,2,2,0.331797235023,0.000200320512821
195,236,2,2,0.331797235023,0.000200320512821
195,239,2,2,0.497695852535,0.000301177940389
195,249,2,2,23.6866359447,0.0831508895882
195,254,2,2,1.82488479263,0.00112520458265
195,257,2,2,0.331797235023,0.000200320512821
195,264,2,2,5.30875576037,0.00344431687715
195,281,2,2,24.1843317972,0.0972729681076
197,35,3,2,0.184331797235,5.42093565349e-05
197,50,3,2,0.36866359447,0.000109436729155
197,63,3,2,0.0921658986175,2.69791936459e-05
197,86,3,3,0.460829493088,6.87205875885e-05
197,93,3,2,1.84331797235,0.00105821864681
197,98,3,2,2.02764976959,0.000657462195924
197,102,3,2,0.138248847926,4.05626855743e-05
197,104,3,3,0.414746543779,6.17030028795e-05
197,105,3,2,0.0921658986175,2.69791936459e-05
197,108,3,3,1.42857142857,0.000224134839519
197,109,3,3,2.07373271889,0.000337066532439
197,112,3,2,0.184331797235,5.42093565349e-05
197,113,3,2,0.0921658986175,2.69791936459e-05
197,114,3,2,0.691244239631,0.000208621926999
197,115,3,6,11.4423963134,0.0093020342705
197,116,3,3,1.24423963134,0.000193295647841
197,117,3,2,1.29032258065,0.000401896953621
197,118,3,2,0.460829493088,0.000137441175177
197,119,3,2,0.230414746544,6.79196483392e-05
197,122,3,3,0.230414746544,3.39598241696e-05
197,123,3,2,0.0921658986175,2.69791936459e-05
197,124,3,3,1.75115207373,0.00027960255233
197,127,3,2,0.645161290323,0.00019425019425
197,129,3,2,1.29032258065,0.000401896953621
197,138,3,3,0.921658986175,0.000140761010326
197,142,3,3,1.15207373272,0.000178102256342
197,143,3,3,1.84331797235,0.000295812478554
197,149,3,2,0.0921658986175,2.69791936459e-05
197,155,3,2,0.138248847926,4.05626855743e-05
197,162,3,2,0.138248847926,4.05626855743e-05
197,178,3,2,1.5668202765,0.000495337995338
197,184,3,2,0.36866359447,0.000109436729155
197,196,3,2,1.0599078341,0.0003261134648
197,199,3,2,0.414746543779,0.000123406005759
197,202,3,3,0.36866359447,5.47183645775e-05
197,206,3,2,0.783410138249,0.000237572180018
197,213,3,3,1.42857142857,0.000224134839519
197,217,3,3,3.89861751152,0.00961609012456
197,224,3,2,3.94470046083,0.0819897694898
197,236,3,2,0.0921658986175,2.69791936459e-05
197,239,3,2,0.138248847926,4.05626855743e-05
197,249,3,2,1.19815668203,0.000371360665478
197,254,3,2,0.506912442396,0.000151542704734
197,257,3,2,0.0921658986175,2.69791936459e-05
197,264,3,2,1.47465437788,0.000463881060896
197,281,3,2,1.0599078341,0.0003261134648
198,35,2,2,2.76497695853,0.00194338278163
198,50,2,2,26.4700460829,0.0898904538341
198,63,2,2,1.38248847926,0.000967192819561
198,86,2,3,6.91244239631,0.00246360435171
198,93,2,2,46.0829493088,0.0334379540038
198,98,2,2,21.5852534562,0.0118713684953
198,102,2,2,1.92626728111,0.00125469548551
198,104,2,3,2.76497695853,0.000998372385166
198,105,2,2,1.38248847926,0.000967192819561
198,108,2,3,31.9539170507,0.0193846744937
198,109,2,3,18.2764976959,0.00476386566979
198,112,2,2,2.76497695853,0.00194338278163
198,113,2,2,2.61751152074,0.00346710684687
198,114,2,2,2.36866359447,0.000390306022578
198,115,2,6,162.046082949,0.0497126343717
198,116,2,3,37.4838709677,0.036521337747
198,117,2,2,32.6451612903,0.0409880575033
198,118,2,2,6.91244239631,0.00492720870342
198,119,2,2,16.5437788018,0.0557886557887
198,122,2,3,12.5437788018,0.0171108557181
198,123,2,2,2.61751152074,0.00346710684687
198,124,2,3,36.6451612903,0.0276892415333
198,127,2,2,9.67741935484,0.00696378830084
198,129,2,2,32.6451612903,0.0409880575033
198,138,2,3,9.82488479263,0.00287828427589
198,142,2,3,46.7188940092,0.0471298370992
198,143,2,3,25.732718894,0.0100169303963
198,149,2,2,6.61751152074,0.0221604938272
198,155,2,2,2.07373271889,0.00145415532964
198,162,2,2,1.92626728111,0.00125469548551
198,178,2,2,23.5023041475,0.0177576601671
198,184,2,2,5.52995391705,0.00392326101456
198,196,2,2,36.1013824885,0.0602811839172
198,199,2,2,6.22119815668,0.00442405374406
198,202,2,3,5.52995391705,0.00196163050728
198,206,2,2,11.7511520737,0.00851686338951
198,213,2,3,9.42857142857,0.00266980929934
198,217,2,3,7.01382488479,0.0038342781811
198,224,2,2,1.38248847926,0.000967192819561
198,236,2,2,1.38248847926,0.000967192819561
198,239,2,2,1.92626728111,0.00125469548551
198,249,2,2,26.0276497696,0.0279215910348
198,254,2,2,3.60368663594,0.00122029477094
198,257,2,2,1.38248847926,0.000967192819561
198,264,2,2,10.1198156682,0.00348075084189
198,281,2,2,36.1013824885,0.0602811839172
205,35,2,2,0.405529953917,0.000241904447743
205,50,2,2,0.811059907834,0.000488351702017
205,63,2,2,0.202764976959,0.000120392259872
205,86,2,3,1.01382488479,0.000306659529863
205,93,2,2,4.09216589862,0.00152576724415
205,98,2,2,4.46082949309,0.00293386676365
205,102,2,2,0.304147465438,0.000181007388392
205,104,2,3,0.912442396313,0.000275344180225
205,105,2,2,0.202764976959,0.000120392259872
205,108,2,3,3.14285714286,0.00100018185125
205,109,2,3,4.56221198157,0.00150412951923
205,112,2,2,0.405529953917,0.000241904447743
205,113,2,2,0.202764976959,0.000120392259872
205,114,2,2,2.47926267281,0.00247437902442
205,115,2,6,14.0,0.00224982073689
205,116,2,3,2.73732718894,0.000862564692352
205,117,2,2,2.83870967742,0.00179342952637
205,118,2,2,2.98617511521,0.00532097368709
205,119,2,2,0.506912442396,0.000303085409468
205,122,2,3,0.506912442396,0.000151542704734
205,123,2,2,0.202764976959,0.000120392259872
205,124,2,3,3.85253456221,0.00124770160231
205,127,2,2,1.41935483871,0.00086682427108
205,129,2,2,2.83870967742,0.00179342952637
205,138,2,3,3.08755760369,0.00344435204133
205,142,2,3,3.59447004608,0.0100593670146
205,143,2,3,3.94470046083,0.0211309265942
205,149,2,2,0.202764976959,0.000120392259872
205,155,2,2,0.304147465438,0.000181007388392
205,162,2,2,3.69585253456,0.0267274279714
205,178,2,2,3.44700460829,0.00221040189125
205,184,2,2,0.811059907834,0.000488351702017
205,196,2,2,2.33179723502,0.0014552524259
205,199,2,2,0.912442396313,0.000550688360451
205,202,2,3,3.79723502304,0.0212634788601
205,206,2,2,1.72350230415,0.00106014479197
205,213,2,3,1.87096774194,0.000790777386522
205,217,2,3,2.12903225806,0.000661137155908
205,224,2,2,0.202764976959,0.000120392259872
205,236,2,2,0.202764976959,0.000120392259872
205,239,2,2,0.304147465438,0.000181007388392
205,249,2,2,2.63594470046,0.00165716404765
205,254,2,2,2.88479262673,0.00452504153617
205,257,2,2,0.202764976959,0.000120392259872
205,264,2,2,3.24423963134,0.00207002811004
205,281,2,2,2.33179723502,0.0014552524259
218,35,3,2,2.96774193548,0.000865645981925
218,50,3,2,21.4562211982,0.0191076529105
218,63,3,2,3.48387096774,0.00178571428571
218,86,3,3,13.7235023041,0.00328169208619
218,93,3,2,33.069124424,0.0136412276862
218,98,3,2,26.0092165899,0.00989234541682
218,102,3,2,4.04608294931,0.00189918356972
218,104,3,3,8.09677419355,0.00287415105903
218,105,3,2,3.48387096774,0.00178571428571
218,108,3,3,46.202764977,0.0138137681605
218,109,3,3,23.7511520737,0.00537386969716
218,112,3,2,2.96774193548,0.000865645981925
218,113,3,2,1.36405529954,0.000466662966663
218,114,3,2,18.1290322581,0.00688236187043
218,115,3,6,376.101382488,0.0810054236884
218,116,3,3,57.5944700461,0.0282355236901
218,117,3,2,47.0967741935,0.0282028316511
218,118,3,2,23.7603686636,0.0446046232275
218,119,3,2,13.4101382488,0.0118587706
218,122,3,3,9.41013824885,0.00332147040439
218,123,3,2,1.36405529954,0.000466662966663
218,124,3,3,53.2165898618,0.0205423261546
218,127,3,2,24.3870967742,0.0128571428571
218,129,3,2,47.0967741935,0.0282028316511
218,138,3,3,31.4101382488,0.0170477555571
218,142,3,3,63.0506912442,0.0280853620707
218,143,3,3,38.3410138249,0.00878835679034
218,149,3,2,5.36405529954,0.00471056721057
218,155,3,2,8.04608294931,0.00708224490127
218,162,3,2,2.77419354839,0.00202675027652
218,178,3,2,55.2258064516,0.0285338485044
218,184,3,2,10.5437788018,0.00956554544659
218,196,3,2,53.6866359447,0.0431876279861
218,199,3,2,28.1843317972,0.0685748386311
218,202,3,3,13.935483871,0.00362173038229
218,206,3,2,9.61290322581,0.00295950346733
218,213,3,3,42.0,0.00949015788991
218,217,3,3,36.3225806452,0.0112775313254
218,224,3,2,1.36405529954,0.000466662966663
218,236,3,2,4.51612903226,0.00490147433082
218,239,3,2,1.27188940092,0.00043336400645
218,249,3,2,41.732718894,0.0238698330327
218,254,3,2,15.1612903226,0.00635910403802
218,257,3,2,3.48387096774,0.00178571428571
218,264,3,2,39.7419354839,0.0160665205441
218,281,3,2,53.6866359447,0.0431876279861
223,35,2,2,0.0737327188941,4.30663221361e-05
223,50,2,2,0.147465437788,8.69414014954e-05
223,63,2,2,0.036866359447,2.14334705075e-05
223,86,2,3,0.184331797235,5.45946890287e-05
223,93,2,2,1.43778801843,0.00101435705368
223,98,2,2,0.811059907834,0.000522317188984
223,102,2,2,0.0552995391705,3.22248002062e-05
223,104,2,3,0.165898617512,4.90196078431e-05
223,105,2,2,0.036866359447,2.14334705075e-05
223,108,2,3,0.571428571429,0.000178062678063
223,109,2,3,0.829493087558,0.000267780634105
223,112,2,2,0.0737327188941,4.30663221361e-05
223,113,2,2,0.036866359447,2.14334705075e-05
223,114,2,2,0.276497695853,0.000165738530894
223,115,2,6,4.47926267281,0.0330961058576
223,116,2,3,0.497695852535,0.000153562653563
223,117,2,2,0.516129032258,0.000319284802043
223,118,2,2,0.184331797235,0.000109189378057
223,119,2,2,0.0921658986175,5.39583872917e-05
223,122,2,3,0.0921658986175,2.69791936459e-05
223,123,2,2,0.036866359447,2.14334705075e-05
223,124,2,3,0.700460829493,0.000222128694351
223,127,2,2,0.258064516129,0.000154320987654
223,129,2,2,0.516129032258,0.000319284802043
223,138,2,3,0.36866359447,0.000111826802648
223,142,2,3,0.460829493088,0.000141492348094
223,143,2,3,0.73732718894,0.000235006580184
223,149,2,2,0.036866359447,2.14334705075e-05
223,155,2,2,0.0552995391705,3.22248002062e-05
223,162,2,2,0.0552995391705,3.22248002062e-05
223,178,2,2,0.626728110599,0.000393518518519
223,184,2,2,0.147465437788,8.69414014954e-05
223,196,2,2,0.423963133641,0.000259079030369
223,199,2,2,0.165898617512,9.80392156863e-05
223,202,2,3,0.147465437788,4.34707007477e-05
223,206,2,2,0.3133640553,0.00018873789857
223,213,2,3,0.571428571429,0.000178062678063
223,217,2,3,0.387096774194,0.000117702448211
223,224,2,2,0.036866359447,2.14334705075e-05
223,236,2,2,0.036866359447,2.14334705075e-05
223,239,2,2,0.0552995391705,3.22248002062e-05
223,249,2,2,0.479262672811,0.000295025417574
223,254,2,2,0.202764976959,0.000120392259872
223,257,2,2,0.036866359447,2.14334705075e-05
223,264,2,2,0.589861751152,0.000368527731712
223,281,2,2,0.423963133641,0.000259079030369
231,35,2,2,0.0737327188941,4.30663221361e-05
231,50,2,2,0.147465437788,8.69414014954e-05
231,63,2,2,0.036866359447,2.14334705075e-05
231,86,2,3,0.184331797235,5.45946890287e-05
231,93,2,2,1.43778801843,0.00101435705368
231,98,2,2,0.811059907834,0.000522317188984
231,102,2,2,0.0552995391705,3.22248002062e-05
231,104,2,3,0.165898617512,4.90196078431e-05
231,105,2,2,0.036866359447,2.14334705075e-05
231,108,2,3,0.571428571429,0.000178062678063
231,109,2,3,0.829493087558,0.000267780634105
231,112,2,2,0.0737327188941,4.30663221361e-05
231,113,2,2,0.036866359447,2.14334705075e-05
231,114,2,2,0.276497695853,0.000165738530894
231,115,2,6,1.14285714286,0.000154445900572
231,116,2,3,0.497695852535,0.000153562653563
231,117,2,2,0.516129032258,0.000319284802043
231,118,2,2,0.184331797235,0.000109189378057
231,119,2,2,0.0921658986175,5.39583872917e-05
231,122,2,3,0.0921658986175,2.69791936459e-05
231,123,2,2,0.036866359447,2.14334705075e-05
231,124,2,3,0.700460829493,0.000222128694351
231,127,2,2,0.258064516129,0.000154320987654
231,129,2,2,3.48387096774,0.0145474137931
231,138,2,3,0.36866359447,0.000111826802648
231,142,2,3,0.460829493088,0.000141492348094
231,143,2,3,0.73732718894,0.000235006580184
231,149,2,2,0.036866359447,2.14334705075e-05
231,155,2,2,0.0552995391705,3.22248002062e-05
231,162,2,2,0.0552995391705,3.22248002062e-05
231,178,2,2,0.626728110599,0.000393518518519
231,184,2,2,0.147465437788,8.69414014954e-05
231,196,2,2,0.423963133641,0.000259079030369
231,199,2,2,0.165898617512,9.80392156863e-05
231,202,2,3,0.147465437788,4.34707007477e-05
231,206,2,2,0.3133640553,0.00018873789857
231,213,2,3,0.571428571429,0.000178062678063
231,217,2,3,0.387096774194,0.000117702448211
231,224,2,2,0.036866359447,2.14334705075e-05
231,236,2,2,0.036866359447,2.14334705075e-05
231,239,2,2,0.0552995391705,3.22248002062e-05
231,249,2,2,0.479262672811,0.000295025417574
231,254,2,2,0.202764976959,0.000120392259872
231,257,2,2,0.036866359447,2.14334705075e-05
231,264,2,2,0.589861751152,0.000368527731712
231,281,2,2,0.423963133641,0.000259079030369
232,35,3,2,0.258064516129,7.62485703393e-05
232,50,3,2,0.516129032258,0.000153929038713
232,63,3,2,0.129032258064,3.79477838494e-05
232,86,3,3,0.645161290323,9.66594494278e-05
232,93,3,2,5.03225806452,0.00179591084914
232,98,3,2,2.83870967742,0.000924758301807
232,102,3,2,0.193548387097,5.70537446274e-05
232,104,3,3,0.58064516129,8.67888138862e-05
232,105,3,2,0.129032258064,3.79477838494e-05
232,108,3,3,2.0,0.00031525851198
232,109,3,3,2.90322580645,0.000474103417759
232,112,3,2,0.258064516129,7.62485703393e-05
232,113,3,2,0.129032258064,3.79477838494e-05
232,114,3,2,0.967741935484,0.000293438710435
232,115,3,6,12.0921658986,0.0021786792089
232,116,3,3,1.74193548387,0.000271881419422
232,117,3,2,1.8064516129,0.000565291124929
232,118,3,2,0.645161290323,0.000193318898856
232,119,3,2,0.322580645161,9.55328824181e-05
232,122,3,3,0.322580645161,4.77664412091e-05
232,123,3,2,0.129032258064,3.79477838494e-05
232,124,3,3,2.45161290323,0.000393277032621
232,127,3,2,0.903225806452,0.000273224043716
232,129,3,2,1.8064516129,0.000565291124929
232,138,3,3,1.29032258065,0.000197988437475
232,142,3,3,1.61290322581,0.000250511042527
232,143,3,3,4.25806451613,0.02454736742
232,149,3,2,0.129032258064,3.79477838494e-05
232,155,3,2,0.193548387097,5.70537446274e-05
232,162,3,2,0.193548387097,5.70537446274e-05
232,178,3,2,2.1935483871,0.000696721311475
232,184,3,2,0.516129032258,0.000153929038713
232,196,3,2,1.48387096774,0.000458697299669
232,199,3,2,0.58064516129,0.000173577627772
232,202,3,3,0.516129032258,7.69645193566e-05
232,206,3,2,1.09677419355,0.000334158902386
232,213,3,3,2.0,0.00031525851198
232,217,3,3,1.35483870968,0.000208391219783
232,224,3,2,0.129032258064,3.79477838494e-05
232,236,3,2,0.129032258064,3.79477838494e-05
232,239,3,2,0.193548387097,5.70537446274e-05
232,249,3,2,1.67741935484,0.000522340083574
232,254,3,2,3.4930875576,0.00724686699573
232,257,3,2,0.129032258064,3.79477838494e-05
232,264,3,2,2.06451612903,0.000652475328277
232,281,3,2,1.48387096774,0.000458697299669
237,35,2,2,7.85253456221,0.245370470525
237,50,2,2,0.294930875576,0.000174691560214
237,63,2,2,0.0737327188941,4.30663221361e-05
