NA site,NS1 site,N alleles NA,N alleles NS1,Chi,ChiSqDf
148,236,2,2,0.036866359447,2.14334705075e-05
148,239,2,2,0.0552995391705,3.22248002062e-05
148,249,2,2,0.479262672811,0.000295025417574
148,254,2,2,0.202764976959,0.000120392259872
148,257,2,2,0.036866359447,2.14334705075e-05
148,264,2,2,0.589861751152,0.000368527731712
148,281,2,2,0.423963133641,0.000259079030369
149,35,2,2,4.58986175115,0.00307877718901
149,50,2,2,9.1797235023,0.00621537179003
149,63,2,2,3.70506912442,0.00399380066762
149,86,2,3,10.5253456221,0.00374720655368
149,93,2,2,43.5023041475,0.0171311855165
149,98,2,2,18.4884792627,0.00500717298488
149,102,2,2,6.44239631336,0.00806870519791
149,104,2,3,11.3271889401,0.00586336180747
149,105,2,2,3.70506912442,0.00399380066762
149,108,2,3,62.2764976959,0.0431820757553
149,109,2,3,16.3410138249,0.00390492572802
149,112,2,2,4.58986175115,0.00307877718901
149,113,2,2,0.294930875576,2.53066253536e-05
149,114,2,2,16.2119815668,0.0105117353539
149,115,2,6,387.557603687,0.16111184791
149,116,2,3,57.9815668203,0.0384502548682
149,117,2,2,56.1290322581,0.0696624175261
149,118,2,2,9.47465437788,0.00532192064215
149,119,2,2,9.26267281106,0.010054323359
149,122,2,3,10.7373271889,0.0067552679493
149,123,2,2,0.294930875576,2.53066253536e-05
149,124,2,3,81.6036866359,0.0556183727826
149,127,2,2,21.935483871,0.0205695414202
149,129,2,2,52.1290322581,0.0600873094937
149,138,2,3,42.9493087558,0.0280000961377
149,142,2,3,49.6866359447,0.0313184672146
149,143,2,3,77.6036866359,0.0518969468993
149,149,2,2,4.29493087558,0.00536668509305
149,155,2,2,6.44239631336,0.00806870519791
149,162,2,2,2.44239631336,0.00115968821702
149,178,2,2,58.9861751152,0.0643086008986
149,184,2,2,2.8202764977,0.000586666498253
149,196,2,2,49.3917050691,0.0648702957233
149,199,2,2,19.3271889401,0.0245478489903
149,202,2,3,6.8202764977,0.00248771255853
149,206,2,2,36.5069124424,0.0472577162151
149,213,2,3,26.9032258065,0.0233571331195
149,217,2,3,29.0967741935,0.0125253887631
149,224,2,2,4.29493087558,0.00536668509305
149,236,2,2,4.29493087558,0.00536668509305
149,239,2,2,1.55760368664,0.000471653330954
149,249,2,2,51.8341013825,0.0636656437129
149,254,2,2,11.6221198157,0.00729701337293
149,257,2,2,3.70506912442,0.00399380066762
149,264,2,2,15.2811059908,0.00456290096291
149,281,2,2,49.3917050691,0.0648702957233
154,35,2,2,0.0737327188941,4.30663221361e-05
154,50,2,2,0.147465437788,8.69414014954e-05
154,63,2,2,0.036866359447,2.14334705075e-05
154,86,2,3,0.184331797235,5.45946890287e-05
154,93,2,2,1.43778801843,0.00101435705368
154,98,2,2,3.18894009217,0.00807460286627
154,102,2,2,0.0552995391705,3.22248002062e-05
154,104,2,3,0.165898617512,4.90196078431e-05
154,105,2,2,0.036866359447,2.14334705075e-05
154,108,2,3,3.46543778802,0.00696900481383
154,109,2,3,3.20737327189,0.00417170398712
154,112,2,2,0.0737327188941,4.30663221361e-05
154,113,2,2,0.036866359447,2.14334705075e-05
154,114,2,2,0.276497695853,0.000165738530894
154,115,2,6,4.11059907834,0.00397640644808
154,116,2,3,3.61290322581,0.0102621560955
154,117,2,2,3.48387096774,0.0145474137931
154,118,2,2,0.184331797235,0.000109189378057
154,119,2,2,0.0921658986175,5.39583872917e-05
154,122,2,3,0.0921658986175,2.69791936459e-05
154,123,2,2,0.036866359447,2.14334705075e-05
154,124,2,3,3.48387096774,0.00728932846988
154,127,2,2,0.258064516129,0.000154320987654
154,129,2,2,3.48387096774,0.0145474137931
154,138,2,3,0.36866359447,0.000111826802648
154,142,2,3,3.61290322581,0.0102591385191
154,143,2,3,3.29953917051,0.00493204599202
154,149,2,2,0.036866359447,2.14334705075e-05
154,155,2,2,0.0552995391705,3.22248002062e-05
154,162,2,2,3.94470046083,0.163974105583
154,178,2,2,0.626728110599,0.000393518518519
154,184,2,2,0.147465437788,8.69414014954e-05
154,196,2,2,3.57603686636,0.0184323220925
154,199,2,2,0.165898617512,9.80392156863e-05
154,202,2,3,0.147465437788,4.34707007477e-05
154,206,2,2,0.3133640553,0.00018873789857
154,213,2,3,0.571428571429,0.000178062678063
154,217,2,3,0.387096774194,0.000117702448211
154,224,2,2,0.036866359447,2.14334705075e-05
154,236,2,2,0.036866359447,2.14334705075e-05
154,239,2,2,0.0552995391705,3.22248002062e-05
154,249,2,2,3.52073732719,0.015921334702
154,254,2,2,0.202764976959,0.000120392259872
154,257,2,2,0.036866359447,2.14334705075e-05
154,264,2,2,0.589861751152,0.000368527731712
154,281,2,2,3.57603686636,0.0184323220925
158,35,2,2,0.0737327188941,4.30663221361e-05
158,50,2,2,0.147465437788,8.69414014954e-05
158,63,2,2,0.036866359447,2.14334705075e-05
158,86,2,3,0.184331797235,5.45946890287e-05
158,93,2,2,1.43778801843,0.00101435705368
158,98,2,2,0.811059907834,0.000522317188984
158,102,2,2,0.0552995391705,3.22248002062e-05
158,104,2,3,0.165898617512,4.90196078431e-05
158,105,2,2,0.036866359447,2.14334705075e-05
158,108,2,3,0.571428571429,0.000178062678063
158,109,2,3,0.829493087558,0.000267780634105
158,112,2,2,0.0737327188941,4.30663221361e-05
158,113,2,2,0.036866359447,2.14334705075e-05
158,114,2,2,0.276497695853,0.000165738530894
158,115,2,6,4.53456221198,0.00121158392435
158,116,2,3,0.497695852535,0.000153562653563
158,117,2,2,0.516129032258,0.000319284802043
158,118,2,2,0.184331797235,0.000109189378057
158,119,2,2,0.0921658986175,5.39583872917e-05
158,122,2,3,0.0921658986175,2.69791936459e-05
158,123,2,2,0.036866359447,2.14334705075e-05
158,124,2,3,0.700460829493,0.000222128694351
158,127,2,2,0.258064516129,0.000154320987654
158,129,2,2,0.516129032258,0.000319284802043
158,138,2,3,0.36866359447,0.000111826802648
158,142,2,3,0.460829493088,0.000141492348094
158,143,2,3,0.73732718894,0.000235006580184
158,149,2,2,0.036866359447,2.14334705075e-05
158,155,2,2,0.0552995391705,3.22248002062e-05
158,162,2,2,0.0552995391705,3.22248002062e-05
158,178,2,2,0.626728110599,0.000393518518519
158,184,2,2,0.147465437788,8.69414014954e-05
158,196,2,2,0.423963133641,0.000259079030369
158,199,2,2,0.165898617512,9.80392156863e-05
158,202,2,3,0.147465437788,4.34707007477e-05
158,206,2,2,0.3133640553,0.00018873789857
158,213,2,3,0.571428571429,0.000178062678063
158,217,2,3,0.387096774194,0.000117702448211
158,224,2,2,0.036866359447,2.14334705075e-05
158,236,2,2,0.036866359447,2.14334705075e-05
158,239,2,2,0.0552995391705,3.22248002062e-05
158,249,2,2,0.479262672811,0.000295025417574
158,254,2,2,0.202764976959,0.000120392259872
158,257,2,2,0.036866359447,2.14334705075e-05
158,264,2,2,0.589861751152,0.000368527731712
158,281,2,2,0.423963133641,0.000259079030369
170,35,2,2,0.110599078341,6.47493659958e-05
170,50,2,2,0.221198156682,0.000130714682527
170,63,2,2,0.0552995391705,3.22248002062e-05
170,86,2,3,0.276497695853,8.20820382612e-05
170,93,2,2,2.15668202765,0.00152506582549
170,98,2,2,6.78341013825,0.0244140494721
170,102,2,2,0.0829493087557,4.84493515862e-05
170,104,2,3,0.248847926267,7.37000136482e-05
170,105,2,2,0.0552995391705,3.22248002062e-05
170,108,2,3,0.857142857143,0.00026771372479
170,109,2,3,6.81105990783,0.012562944415
170,112,2,2,0.110599078341,6.47493659958e-05
170,113,2,2,0.0552995391705,3.22248002062e-05
170,114,2,2,0.414746543779,0.000249184612573
170,115,2,6,7.08755760369,0.00710978441736
170,116,2,3,0.746543778802,0.000230878421134
170,117,2,2,0.774193548387,0.000480038403072
170,118,2,2,0.276497695853,0.000164164076522
170,119,2,2,0.138248847926,8.11253711486e-05
170,122,2,3,0.138248847926,4.05626855743e-05
170,123,2,2,0.0552995391705,3.22248002062e-05
170,124,2,3,1.05069124424,0.000333966111228
170,127,2,2,0.387096774194,0.000232018561485
170,129,2,2,0.774193548387,0.000480038403072
170,138,2,3,0.552995391705,0.00016812939238
170,142,2,3,0.691244239631,0.000212730954907
170,143,2,3,1.10599078341,0.000353327758606
170,149,2,2,0.0552995391705,3.22248002062e-05
170,155,2,2,0.0829493087557,4.84493515862e-05
170,162,2,2,0.0829493087557,4.84493515862e-05
170,178,2,2,0.940092165899,0.000591647331787
170,184,2,2,0.221198156682,0.000130714682527
170,196,2,2,0.635944700461,0.000389520212712
170,199,2,2,0.248847926267,0.000147400027296
170,202,2,3,0.221198156682,6.53573412634e-05
170,206,2,2,0.470046082949,0.000283763708291
170,213,2,3,0.857142857143,0.00026771372479
170,217,2,3,0.58064516129,0.000176963309607
170,224,2,2,0.0552995391705,3.22248002062e-05
170,236,2,2,0.0552995391705,3.22248002062e-05
170,239,2,2,0.0829493087557,4.84493515862e-05
170,249,2,2,0.718894009217,0.000443564896956
170,254,2,2,0.304147465438,0.000181007388392
170,257,2,2,0.0552995391705,3.22248002062e-05
170,264,2,2,7.11520737327,0.0358310920263
170,281,2,2,0.635944700461,0.000389520212712
187,35,2,2,7.02304147465,0.0083632781105
187,50,2,2,9.95391705069,0.00847896745019
187,63,2,2,2.48847926267,0.00209030100334
187,86,2,3,4.44239631336,0.0012163185461
187,93,2,2,78.9493087558,0.0654646096519
187,98,2,2,45.2534562212,0.0348049283389
187,102,2,2,4.26728110599,0.00410731962566
187,104,2,3,16.801843318,0.012673792817
187,105,2,2,2.48847926267,0.00209030100334
187,108,2,3,79.9170506912,0.0800360174942
187,109,2,3,42.4976958525,0.0165352394233
187,112,2,2,3.02304147465,0.00154958100357
187,113,2,2,1.51152073733,0.000771203508724
187,114,2,2,25.33640553,0.0297878556659
187,115,2,6,286.350230415,0.104151421429
187,116,2,3,74.4055299539,0.0734643734644
187,117,2,2,73.1612903226,0.137319801638
187,118,2,2,15.5576036866,0.0166484601595
187,119,2,2,6.22119815668,0.0052622962322
187,122,2,3,13.7788018433,0.0129068462402
187,123,2,2,1.51152073733,0.000771203508724
187,124,2,3,100.718894009,0.0983537217837
187,127,2,2,13.4193548387,0.00893183038111
187,129,2,2,69.1612903226,0.122714711021
187,138,2,3,24.801843318,0.0260161707337
187,142,2,3,64.8940092166,0.061186886652
187,143,2,3,96.7188940092,0.0913255244796
187,149,2,2,5.51152073733,0.0102537722908
187,155,2,2,8.26728110599,0.0154163444187
187,162,2,2,4.26728110599,0.00410731962566
187,178,2,2,38.3041474654,0.0314635130901
187,184,2,2,2.04608294931,0.000358262544423
187,196,2,2,63.3824884793,0.123943408128
187,199,2,2,24.801843318,0.0469019607843
187,202,2,3,2.48847926267,0.00105934753822
187,206,2,2,26.8479262673,0.0296545293767
187,213,2,3,27.5576036866,0.033375893688
187,217,2,3,33.8709677419,0.0198428704111
187,224,2,2,1.51152073733,0.000771203508724
187,236,2,2,5.51152073733,0.0102537722908
187,239,2,2,3.73271889401,0.00314272633449
187,249,2,2,67.6497695853,0.125821150479
187,254,2,2,18.3133640553,0.021021210681
187,257,2,2,2.48847926267,0.00209030100334
187,264,2,2,0.184331797235,7.70333887357e-07
187,281,2,2,63.3824884793,0.123943408128
192,35,2,2,0.0737327188941,4.30663221361e-05
192,50,2,2,0.147465437788,8.69414014954e-05
192,63,2,2,0.036866359447,2.14334705075e-05
192,86,2,3,0.184331797235,5.45946890287e-05
192,93,2,2,1.43778801843,0.00101435705368
192,98,2,2,0.811059907834,0.000522317188984
192,102,2,2,0.0552995391705,3.22248002062e-05
192,104,2,3,0.165898617512,4.90196078431e-05
192,105,2,2,0.036866359447,2.14334705075e-05
192,108,2,3,0.571428571429,0.000178062678063
192,109,2,3,0.829493087558,0.000267780634105
192,112,2,2,0.0737327188941,4.30663221361e-05
192,113,2,2,0.036866359447,2.14334705075e-05
192,114,2,2,0.276497695853,0.000165738530894
192,115,2,6,7.57603686636,0.0165458937198
192,116,2,3,0.497695852535,0.000153562653563
192,117,2,2,0.516129032258,0.000319284802043
192,118,2,2,0.184331797235,0.000109189378057
192,119,2,2,0.0921658986175,5.39583872917e-05
192,122,2,3,0.0921658986175,2.69791936459e-05
192,123,2,2,0.036866359447,2.14334705075e-05
192,124,2,3,0.700460829493,0.000222128694351
192,127,2,2,0.258064516129,0.000154320987654
192,129,2,2,0.516129032258,0.000319284802043
192,138,2,3,0.36866359447,0.000111826802648
192,142,2,3,0.460829493088,0.000141492348094
192,143,2,3,0.73732718894,0.000235006580184
192,149,2,2,0.036866359447,2.14334705075e-05
192,155,2,2,0.0552995391705,3.22248002062e-05
192,162,2,2,0.0552995391705,3.22248002062e-05
192,178,2,2,0.626728110599,0.000393518518519
192,184,2,2,0.147465437788,8.69414014954e-05
192,196,2,2,0.423963133641,0.000259079030369
192,199,2,2,0.165898617512,9.80392156863e-05
192,202,2,3,0.147465437788,4.34707007477e-05
192,206,2,2,0.3133640553,0.00018873789857
192,213,2,3,0.571428571429,0.000178062678063
192,217,2,3,0.387096774194,0.000117702448211
192,224,2,2,0.036866359447,2.14334705075e-05
192,236,2,2,0.036866359447,2.14334705075e-05
192,239,2,2,0.0552995391705,3.22248002062e-05
192,249,2,2,0.479262672811,0.000295025417574
192,254,2,2,0.202764976959,0.000120392259872
192,257,2,2,0.036866359447,2.14334705075e-05
192,264,2,2,0.589861751152,0.000368527731712
192,281,2,2,0.423963133641,0.000259079030369
199,35,2,2,4.03686635945,0.00236869710547
199,50,2,2,16.0737327189,0.018953225526
199,63,2,2,3.98156682028,0.0045871559633
199,86,2,3,11.9078341014,0.00464124978362
199,93,2,2,32.7188940092,0.00963833153062
199,98,2,2,8.40552995392,0.00102934781834
199,102,2,2,6.02764976959,0.00702500644496
199,104,2,3,10.0829493088,0.00496102416502
199,105,2,2,3.98156682028,0.0045871559633
199,108,2,3,54.267281106,0.0333390115105
199,109,2,3,6.39631336406,0.00256137004228
199,112,2,2,4.03686635945,0.00236869710547
199,113,2,2,4.01843317972,0.00467249657064
199,114,2,2,14.1382488479,0.00795124604289
199,115,2,6,421.97235023,0.189491829658
199,116,2,3,50.2488479263,0.0287706736483
199,117,2,2,52.2580645161,0.0600581303385
199,118,2,2,8.09216589862,0.00386111672084
199,119,2,2,10.0460829493,0.0117629284296
199,122,2,3,10.0460829493,0.0058814642148
199,123,2,2,0.0184331797235,9.8318672053e-08
199,124,2,3,72.3502304147,0.0435263911627
199,127,2,2,27.8709677419,0.0330275229358
199,129,2,2,44.2580645161,0.0430774514629
199,138,2,3,40.1843317972,0.0243782429773
199,142,2,3,42.2304147465,0.0224367185642
199,143,2,3,68.3502304147,0.0407218857464
199,149,2,2,4.01843317972,0.00467249657064
199,155,2,2,2.02764976959,0.000794944102947
199,162,2,2,2.02764976959,0.000794944102947
199,178,2,2,63.6866359447,0.0745601789391
199,184,2,2,0.073732718894,3.98813768328e-07
199,196,2,2,42.2119815668,0.0471249663778
199,199,2,2,18.0829493088,0.0213725490196
199,202,2,3,11.9262672811,0.00540911113983
199,206,2,2,34.1566820276,0.0411448618883
199,213,2,3,29.8064516129,0.023880002091
199,217,2,3,26.1935483871,0.0101440038646
199,224,2,2,0.0184331797235,9.8318672053e-08
199,236,2,2,4.01843317972,0.00467249657064
199,239,2,2,1.97235023041,0.000752174796251
199,249,2,2,44.2396313364,0.0461252484998
199,254,2,2,10.1013824885,0.00548248953046
199,257,2,2,3.98156682028,0.0045871559633
199,264,2,2,19.7050691244,0.00754621414884
199,281,2,2,42.2119815668,0.0471249663778
200,35,3,2,1.29032258065,0.000407996736026
200,50,3,2,2.58064516129,0.000823655382588
200,63,3,2,0.645161290323,0.000203053931124
200,86,3,3,3.22580645161,0.000517212843429
200,93,3,2,25.1612903226,0.00960969840331
200,98,3,2,14.1935483871,0.00494826810616
200,102,3,2,0.967741935484,0.000305287580901
200,104,3,3,2.90322580645,0.00046439628483
200,105,3,2,3.39170506912,0.00592548289917
200,108,3,3,10.0,0.00168690958165
200,109,3,3,14.5161290323,0.0025368691652
200,112,3,2,1.29032258065,0.000407996736026
200,113,3,2,0.645161290323,0.000203053931124
200,114,3,2,4.83870967742,0.0015701545032
200,115,3,6,76.9124423963,0.0112764711269
200,116,3,3,8.70967741935,0.00145480408638
200,117,3,2,9.03225806452,0.00302480338778
200,118,3,2,3.22580645161,0.00103442568686
200,119,3,2,1.61290322581,0.000511184721711
200,122,3,3,1.61290322581,0.000255592360856
200,123,3,2,0.645161290323,0.000203053931124
200,124,3,3,12.2580645161,0.00210437710438
200,127,3,2,4.51612903226,0.00146198830409
200,129,3,2,9.03225806452,0.00302480338778
200,138,3,3,6.45161290323,0.00105941181456
200,142,3,3,8.06451612903,0.00134045382405
200,143,3,3,12.9032258065,0.00222637812806
200,149,3,2,0.645161290323,0.000203053931124
200,155,3,2,0.967741935484,0.000305287580901
200,162,3,2,0.967741935484,0.000305287580901
200,178,3,2,10.9677419355,0.00372807017544
200,184,3,2,1.5668202765,0.000359413257857
200,196,3,2,7.41935483871,0.00245443291928
200,199,3,2,2.90322580645,0.000928792569659
200,202,3,3,2.58064516129,0.000411827691294
200,206,3,2,5.48387096774,0.00178804324961
200,213,3,3,10.0,0.00168690958165
200,217,3,3,6.77419354839,0.00111507582516
200,224,3,2,0.645161290323,0.000203053931124
200,236,3,2,0.645161290323,0.000203053931124
200,239,3,2,3.08755760369,0.00328785473492
200,249,3,2,8.38709677419,0.00279497764018
200,254,3,2,3.54838709677,0.00114055825142
200,257,3,2,0.645161290323,0.000203053931124
200,264,3,2,10.3225806452,0.00349131535306
200,281,3,2,7.41935483871,0.00245443291928
203,35,2,2,6.78341013825,0.0237995567811
203,50,2,2,2.4331797235,0.00154543219416
203,63,2,2,0.608294930876,0.000380991964533
203,86,2,3,1.5668202765,0.000506345628211
203,93,2,2,60.2764976959,0.116399893642
203,98,2,2,22.6175115207,0.0265200000634
203,102,2,2,3.08755760369,0.006558926689
203,104,2,3,14.7834101382,0.0568959953059
203,105,2,2,0.608294930876,0.000380991964533
203,108,2,3,43.1797235023,0.0706922710104
203,109,2,3,18.9216589862,0.00960682610067
203,112,2,2,6.78341013825,0.0237995567811
203,113,2,2,3.39170506912,0.0118446868239
203,114,2,2,31.4377880184,0.139894243562
203,115,2,6,70.8202764977,0.0194674889861
203,116,2,3,35.7880184332,0.0962659553682
203,117,2,2,35.4838709677,0.0985324046206
203,118,2,2,3.04147465438,0.00194090246083
203,119,2,2,1.52073732719,0.000959140610013
203,122,2,3,3.08755760369,0.00346109720401
203,123,2,2,0.608294930876,0.000380991964533
203,124,2,3,72.4423963134,0.199664406477
203,127,2,2,4.25806451613,0.00274314214464
203,129,2,2,31.4838709677,0.0775699205487
203,138,2,3,33.2626728111,0.129253611689
203,142,2,3,13.6129032258,0.00980837402924
203,143,2,3,68.4423963134,0.138501413626
203,149,2,2,0.608294930876,0.000380991964533
203,155,2,2,0.912442396313,0.000572813904913
203,162,2,2,3.08755760369,0.006558926689
203,178,2,2,10.3410138249,0.00699501246883
203,184,2,2,2.4331797235,0.00154543219416
203,196,2,2,21.0046082949,0.0415203188506
203,199,2,2,1.26267281106,0.000370809952737
203,202,2,3,2.17511520737,0.00100367944841
203,206,2,2,42.8294930876,0.230198270338
203,213,2,3,36.9585253456,0.144362287754
203,217,2,3,6.38709677419,0.00209222705947
203,224,2,2,0.608294930876,0.000380991964533
203,236,2,2,0.608294930876,0.000380991964533
203,239,2,2,0.912442396313,0.000572813904913
203,249,2,2,28.0921658986,0.0661817279098
203,254,2,2,24.6543778802,0.116213400098
203,257,2,2,0.608294930876,0.000380991964533
203,264,2,2,18.267281106,0.023076660264
203,281,2,2,21.0046082949,0.0415203188506
205,35,2,2,2.61751152074,0.00181946313025
205,50,2,2,5.23502304147,0.00367309458219
205,63,2,2,1.30875576037,0.000905519844914
205,86,2,3,6.54377880184,0.00230651281252
205,93,2,2,51.0414746544,0.0428544897391
205,98,2,2,28.7926267281,0.0220668220668
205,102,2,2,1.96313364055,0.00136143122855
205,104,2,3,5.88940092166,0.00207097715119
205,105,2,2,2.69124423963,0.00382901428569
205,108,2,3,18.9769585253,0.0185122176159
205,109,2,3,28.1382488479,0.0220920799821
205,112,2,2,2.61751152074,0.00181946313025
205,113,2,2,1.30875576037,0.000905519844914
205,114,2,2,5.81566820276,0.00245803726501
205,115,2,6,163.594470046,0.0531500778536
205,116,2,3,17.668202765,0.00648770483481
205,117,2,2,18.3225806452,0.013489123207
205,118,2,2,6.54377880184,0.00461302562503
205,119,2,2,3.27188940092,0.0022796303788
205,122,2,3,3.27188940092,0.0011398151894
205,123,2,2,1.30875576037,0.000905519844914
205,124,2,3,24.866359447,0.00938447839274
205,127,2,2,38.8387096774,0.117178183888
205,129,2,2,18.3225806452,0.013489123207
205,138,2,3,13.0875576037,0.00472445136477
205,142,2,3,13.7419354839,0.00518005281583
205,143,2,3,24.866359447,0.0207843528849
205,149,2,2,1.30875576037,0.000905519844914
205,155,2,2,1.96313364055,0.00136143122855
205,162,2,2,1.96313364055,0.00136143122855
205,178,2,2,77.7511520737,0.203034228707
205,184,2,2,6.76497695853,0.00613377102981
205,196,2,2,15.0506912442,0.0109455537458
205,199,2,2,5.88940092166,0.00414195430238
205,202,2,3,8.07373271889,0.00622425951095
205,206,2,2,11.1244239631,0.00797378626025
205,213,2,3,20.2857142857,0.00752278025005
205,217,2,3,5.74193548387,0.00185510432044
205,224,2,2,1.30875576037,0.000905519844914
205,236,2,2,1.30875576037,0.000905519844914
205,239,2,2,2.03686635945,0.00146561887266
205,249,2,2,17.0138248848,0.0124642143359
205,254,2,2,4.80184331797,0.00226348395511
205,257,2,2,1.30875576037,0.000905519844914
205,264,2,2,20.9400921659,0.0155695352439
205,281,2,2,15.0506912442,0.0109455537458
211,35,2,2,0.110599078341,6.47493659958e-05
211,50,2,2,0.221198156682,0.000130714682527
211,63,2,2,0.0552995391705,3.22248002062e-05
211,86,2,3,0.276497695853,8.20820382612e-05
211,93,2,2,9.84331797235,0.0317686953418
211,98,2,2,1.21658986175,0.000785293592718
211,102,2,2,0.0829493087557,4.84493515862e-05
211,104,2,3,0.248847926267,7.37000136482e-05
211,105,2,2,0.0552995391705,3.22248002062e-05
211,108,2,3,0.857142857143,0.00026771372479
211,109,2,3,1.24423963134,0.00040260290232
211,112,2,2,0.110599078341,6.47493659958e-05
211,113,2,2,0.0552995391705,3.22248002062e-05
211,114,2,2,11.5852534562,0.194431554524
211,115,2,6,11.9170506912,0.2
211,116,2,3,0.746543778802,0.000230878421134
211,117,2,2,0.774193548387,0.000480038403072
211,118,2,2,0.276497695853,0.000164164076522
211,119,2,2,0.138248847926,8.11253711486e-05
211,122,2,3,0.138248847926,4.05626855743e-05
211,123,2,2,0.0552995391705,3.22248002062e-05
211,124,2,3,1.05069124424,0.000333966111228
211,127,2,2,3.61290322581,0.0202113946894
211,129,2,2,0.774193548387,0.000480038403072
211,138,2,3,0.552995391705,0.00016812939238
211,142,2,3,0.691244239631,0.000212730954907
211,143,2,3,1.10599078341,0.000353327758606
211,149,2,2,0.0552995391705,3.22248002062e-05
211,155,2,2,0.0829493087557,4.84493515862e-05
211,162,2,2,0.0829493087557,4.84493515862e-05
211,178,2,2,0.940092165899,0.000591647331787
211,184,2,2,0.221198156682,0.000130714682527
211,196,2,2,0.635944700461,0.000389520212712
211,199,2,2,0.248847926267,0.000147400027296
211,202,2,3,0.221198156682,6.53573412634e-05
211,206,2,2,0.470046082949,0.000283763708291
211,213,2,3,0.857142857143,0.00026771372479
211,217,2,3,0.58064516129,0.000176963309607
211,224,2,2,0.0552995391705,3.22248002062e-05
211,236,2,2,0.0552995391705,3.22248002062e-05
211,239,2,2,0.0829493087557,4.84493515862e-05
211,249,2,2,0.718894009217,0.000443564896956
211,254,2,2,0.304147465438,0.000181007388392
211,257,2,2,7.94470046083,0.66512345679
211,264,2,2,0.884792626728,0.00055407417668
211,281,2,2,0.635944700461,0.000389520212712
220,35,3,2,0.350230414747,5.36170387923e-05
220,50,3,2,7.59447004608,0.00292186148107
220,63,3,2,1.89861751152,0.000720320017903
220,86,3,3,5.4930875576,0.000706381203588
220,93,3,2,70.0460829493,0.0305092132887
220,98,3,2,33.7695852535,0.0114934085821
220,102,3,2,2.84792626728,0.00108298694107
220,104,3,3,3.88940092166,0.00121759625758
220,105,3,2,1.89861751152,0.000720320017903
220,108,3,3,21.4285714286,0.00321570243084
220,109,3,3,34.7188940092,0.00596763227142
220,112,3,2,3.79723502304,0.00144734068714
220,113,3,2,1.89861751152,0.000720320017903
220,114,3,2,14.2396313364,0.00557001636756
220,115,3,6,201.400921659,0.0423957047015
220,116,3,3,17.6313364055,0.00259635627666
220,117,3,2,18.5806451613,0.00527321644105
220,118,3,2,18.8755760369,0.014930269462
220,119,3,2,4.7465437788,0.00181339305206
220,122,3,3,4.7465437788,0.000906696526032
220,123,3,2,1.89861751152,0.000720320017903
220,124,3,3,28.0737327189,0.00465586381772
220,127,3,2,13.2903225806,0.0051863041289
220,129,3,2,18.5806451613,0.00527321644105
220,138,3,3,18.9861751152,0.00375819139776
220,142,3,3,15.732718894,0.00220630222514
220,143,3,3,29.9723502304,0.00494868641734
220,149,3,2,1.89861751152,0.000720320017903
220,155,3,2,5.26267281106,0.00380763023321
220,162,3,2,1.26267281106,0.000243059309658
220,178,3,2,28.2764976959,0.0101565055208
220,184,3,2,4.70046082949,0.00120804014787
220,196,3,2,13.8341013825,0.00353141652312
220,199,3,2,23.7880184332,0.0262584097795
220,202,3,3,7.59447004608,0.00146093074054
220,206,3,2,4.48847926267,0.000663395914069
220,213,3,3,29.4285714286,0.00598419707181
220,217,3,3,20.9400921659,0.012110611082
220,224,3,2,2.17511520737,0.00098091240253
220,236,3,2,6.17511520737,0.00783295922185
220,239,3,2,2.84792626728,0.00108298694107
220,249,3,2,16.6820276498,0.00456136992035
220,254,3,2,10.4423963134,0.00404605286652
220,257,3,2,1.89861751152,0.000720320017903
220,264,3,2,26.3778801843,0.00934492127085
220,281,3,2,13.8341013825,0.00353141652312
221,35,2,2,4.05529953917,0.00315819695665
221,50,2,2,8.11059907834,0.00637570277633
221,63,2,2,2.02764976959,0.00157178783722
221,86,2,3,10.1382488479,0.00400361052877
221,93,2,2,79.0783410138,0.0743861839367
221,98,2,2,44.6082949309,0.0383032605255
221,102,2,2,3.04147465438,0.00236315201512
221,104,2,3,9.12442396313,0.00359477124183
221,105,2,2,1.97235023041,0.00148722305358
221,108,2,3,29.400921659,0.018648018648
221,109,2,3,43.5944700461,0.0249902625224
221,112,2,2,0.0552995391705,5.87268029128e-07
221,113,2,2,2.02764976959,0.00157178783722
221,114,2,2,11.2073732719,0.00660121947844
221,115,2,6,253.456221198,0.0922571121846
221,116,2,3,27.3732718894,0.0112612612613
221,117,2,2,28.3870967742,0.0234142188165
221,118,2,2,1.86175115207,0.000270022023167
221,119,2,2,5.06912442396,0.00395694840139
221,122,2,3,5.06912442396,0.0019784742007
221,123,2,2,1.97235023041,0.00148722305358
221,124,2,3,38.5253456221,0.0162894375857
221,127,2,2,37.8064516129,0.0802927422372
221,129,2,2,24.3870967742,0.0172805642633
221,138,2,3,20.2764976959,0.00820063219419
221,142,2,3,21.3456221198,0.00863808212525
221,143,2,3,38.5253456221,0.0226734348562
221,149,2,2,2.02764976959,0.00157178783722
221,155,2,2,3.04147465438,0.00236315201512
221,162,2,2,0.958525345622,0.000234709386553
221,178,2,2,65.5299539171,0.104294786096
221,184,2,2,3.88940092166,0.00146618111211
221,196,2,2,23.3179723502,0.0189991288937
221,199,2,2,9.12442396313,0.00718954248366
221,202,2,3,9.91705069124,0.00707544932897
221,206,2,2,17.2350230415,0.0138407792285
221,213,2,3,31.4285714286,0.0130579297246
221,217,2,3,9.29032258065,0.00166864483602
221,224,2,2,1.97235023041,0.00148722305358
